RefSeq,D_idx,Distance_bp,Distance_pc
NC_021494,0,724,0
NC_021494,1,2381,0
NZ_CP007210,0,2038,0
NZ_CP007210,1,333,0
NZ_CP018027,0,3646,0
NZ_CP013730,0,45986,1
NZ_CP016182,0,1659,0
NC_017563,0,819,0
NC_017563,1,741,0
NC_013949,0,14180,0
NC_013949,1,12762,0
NZ_CP022279,0,51641,1
NZ_CP019307,0,264,0
NC_015275,0,16039,0
NC_015275,1,13921,0
NZ_CP018308,0,1034,0
NZ_CP010176,0,1657,0
NC_015600,0,137,0
NC_015600,1,1672,0
NZ_CP012095,0,2098,0
NC_003923,0,8656,0
NC_003923,1,6791,0
NC_017768,0,2220,0
NC_017768,1,684,0
NZ_CP023366,0,902,0
NC_013893,0,32252,1
NC_013893,1,34088,1
NZ_CP020453,0,26471,0
NC_007907,0,87,0
NC_007907,1,1540,0
NC_021059,0,10048,0
NC_021059,1,11914,0
NZ_CP023595,0,2098,0
NZ_CP014154,0,1716,0
NZ_CP016678,0,29367,1
NZ_CP017161,0,41387,1
NC_010718,0,3041,0
NC_010718,1,4754,0
NZ_CP017434,0,2492,0
NZ_CP012027,0,27978,1
NZ_CP021751,0,51925,0
NZ_CP019413,0,2683,0
NZ_CP020975,0,2525466,49
NZ_CP018891,0,5210,0
NZ_CP010339,0,2091,0
NZ_CP010643,0,178,0
NZ_CP017438,0,2493,0
NC_018648,0,12173,0
NC_018648,1,13996,0
NC_021824,0,2039,0
NC_021824,1,334,0
NZ_CP024256,0,1663,0
NC_009513,0,3042,0
NC_009513,1,1385,0
NC_012491,0,835,0
NC_012491,1,921,0
NC_009442,0,1510,0
NC_009442,1,3061,0
NC_021182,0,4269,0
NC_021182,1,2479,0
NC_017545,0,1046,0
NC_017545,1,2750,0
NZ_CP011127,0,549,0
NZ_CP009685,0,90067,1
NZ_CP021110,0,37810,0
NZ_CP007198,0,936,0
NZ_CP007198,1,2640,0
NZ_CP022083,0,46832,1
NC_017337,0,13853,0
NC_017337,1,11987,0
NZ_CP013432,0,9342,1
NZ_CP024223,0,12125,0
NZ_CP016357,0,10638,0
NZ_CP009838,0,2863,0
NZ_CP021079,0,32909,0
NC_015391,0,32209,1
NC_015391,1,33948,1
NZ_CP022267,0,23139,0
NC_004557,0,39914,1
NC_004557,1,37964,1
NZ_CP006723,0,17627,0
NZ_CP008810,0,16739,0
NZ_CP019510,0,72930,1
NC_018024,0,4388,0
NC_018024,1,2785,0
NZ_CP021329,0,34707,0
NC_019978,0,1715,0
NC_019978,1,17,0
NC_010610,0,3307,0
NC_010610,1,4964,0
NC_019951,0,1,0
NC_019951,1,2090,0
NC_014220,0,2708,0
NC_014220,1,1233,0
NC_017912,0,2063,0
NC_017912,1,3687,0
NZ_CP016649,0,29366,1
NZ_CP010412,0,11914,0
NZ_CP010412,1,13980,0
NC_008021,0,4952,0
NC_008021,1,3404,0
NC_014479,0,3123,0
NC_014479,1,1380,0
NZ_CP013375,0,59175,1
NC_006322,0,40678,0
NC_006322,1,38931,0
NZ_CP023151,0,7692,0
NZ_CP016188,0,187,0
NZ_CP016440,0,39542,0
NC_016023,0,3155,0
NC_016023,1,5060,0
NZ_CP006962,0,7060,0
NZ_CP018206,0,1657,0
NC_016782,0,11853,0
NC_016782,1,14304,0
NC_008825,0,8598,0
NC_008825,1,10279,0
NZ_CP007588,0,2329,0
NZ_CP007588,1,471,0
NC_016077,0,1314,0
NC_016077,1,2963,0
NC_016928,0,31460,1
NC_016928,1,26406,0
NC_012470,0,649,0
NC_012470,1,898,0
NC_011660,0,331,0
NC_011660,1,2035,0
NZ_CP024720,0,2356,0
NZ_CP010767,0,253,0
NZ_CP020409,0,2459,0
NZ_CP015964,0,149316,2
NZ_CP016655,0,29372,1
NZ_CP012380,0,1655,0
NZ_CP018923,0,940,0
NZ_CP012266,0,2446,0
NZ_LN901633,0,136701,1
NC_009332,0,5252,0
NC_009332,1,3719,0
NZ_CP009360,0,25387,0
NZ_CP023623,0,2098,0
NZ_CP020821,0,50246,0
NZ_CP013074,0,48837,3
NZ_CP022467,0,10119,0
NZ_CP018103,0,1655,0
NC_021195,0,132,0
NC_021195,1,1410,0
NZ_CP025456,0,30204,0
NZ_CP019213,0,1817725,38
NZ_CP025000,0,1319,0
NC_021838,0,2039,0
NC_021838,1,334,0
NC_008711,0,123803,2
NC_008711,1,125741,2
NZ_CP016644,0,97936,4
NC_004722,0,2896,0
NC_004722,1,1186,0
NZ_CP019725,0,73939,1
NZ_CP020414,0,1005,0
NZ_CP018761,0,4009,0
NZ_CP021535,0,1666,0
NC_006270,0,30491,0
NC_006270,1,28612,0
NZ_CP014952,0,187,0
NZ_CP021339,0,55964,1
NZ_CP007657,0,13159,0
NZ_CP007657,1,11294,0
NZ_CP015348,0,4826,0
NZ_CP015348,1,3138,0
NZ_CP012144,0,2694,0
NC_010999,0,2396,0
NC_010999,1,558,0
NZ_CP014959,0,187,0
NC_003485,0,4608,0
NC_003485,1,3076,0
NC_007296,0,2817,0
NC_007296,1,1267,0
NZ_CP007618,0,2393,0
NZ_CP007618,1,4105,0
NZ_CP023619,0,2090,0
NC_014727,0,4477,0
NC_014727,1,2875,0
NZ_CP023706,0,2466,0
NZ_CP022148,0,23612,0
NC_008571,0,19906,0
NC_008571,1,21816,0
NZ_CP007537,0,4951,0
NZ_CP007537,1,3403,0
NC_010184,0,396,0
NC_010184,1,2108,0
NZ_CP023965,0,1562,0
NZ_CP019903,0,1663,0
NZ_CP021402,0,15921,0
NC_017297,0,306,0
NC_017297,1,1699,0
NZ_CP023383,0,904,0
NZ_CP010994,0,3478,0
NZ_CP010994,1,1442,0
NZ_CP020964,0,745431,14
NZ_CP018362,0,1425,0
NC_015520,0,6191,0
NC_015520,1,4499,0
NC_012207,0,10,0
NC_012207,1,2098,0
NZ_CP015646,0,15919,0
NZ_CP015646,1,17785,0
NZ_CP015610,0,2184,0
NZ_CP015610,1,3935,0
NC_022238,0,549,0
NC_022238,1,2084,0
NC_015875,0,1424,0
NC_015875,1,2970,0
NZ_CP016762,0,42934,0
NC_002737,0,4948,0
NC_002737,1,3404,0
NZ_CP018917,0,1299,0
NZ_CP015405,0,5703,0
NZ_CP015405,1,3825,0
NZ_CP018976,0,1666,0
NC_022606,0,6432,0
NC_022606,1,4681,0
NZ_CP018695,0,7584,0
NZ_CP011321,0,1655,0
NZ_CP016667,0,29372,1
NC_017312,0,11582,0
NC_017312,1,9876,0
NC_014554,0,1459,0
NC_014554,1,3166,0
NC_019556,0,1079,0
NC_019556,1,2783,0
NC_017618,0,1509,0
NC_017618,1,3060,0
NC_018610,0,7725,0
NC_018610,1,9421,0
NZ_CP011491,0,2074,0
NC_017960,0,36149,1
NC_017960,1,37843,1
NC_007576,0,42,0
NC_007576,1,1678,0
NZ_CP018930,0,930,0
NZ_CP021685,0,1460,0
NC_017217,0,3782,0
NC_017217,1,1556,0
NZ_CP016940,0,271,0
NC_018585,0,1085,0
NC_018585,1,2789,0
NZ_CP024090,0,66135,1
NZ_CP021175,0,1668,0
NZ_CP018156,0,3942,0
NZ_CP018156,1,2379,0
NZ_CP023592,0,2098,0
NZ_CP018707,0,7584,0
NZ_CP019391,0,201436,15
NZ_CP012681,0,2678,0
NZ_CP018479,0,147219,12
NC_017728,0,1079,0
NC_017728,1,2783,0
NZ_CP016586,0,2685,0
NZ_LN847356,0,33726,1
NC_010424,0,265,0
NC_010424,1,1285,0
NC_013768,0,329,0
NC_013768,1,2033,0
NC_017668,0,3707,0
NC_017668,1,1925,0
NZ_LT605585,0,117398,5
NZ_CP023613,0,2098,0
NZ_CP013724,0,721,0
NZ_CP013724,1,984,0
NZ_CP014568,0,459,0
NZ_AP017649,0,30089,2
NZ_CP007436,0,4025,0
NZ_CP007436,1,2277,0
NZ_CP009830,0,1462,0
NZ_CP023604,0,2090,0
NZ_CP010314,0,3140,0
NZ_CP010314,1,1393,0
NC_018073,0,277,0
NC_018073,1,1256,0
NC_018589,0,944,0
NC_018589,1,2648,0
NZ_CP020917,0,11023,0
NZ_CP019673,0,399,0
NC_006510,0,2701,0
NC_006510,1,4378,0
NC_016801,0,11851,0
NC_016801,1,14308,0
NZ_CP023574,0,2098,0
NC_021663,0,14119,0
NC_021663,1,11729,0
NC_015601,0,1099,0
NC_015601,1,785,0
NC_009922,0,5152,0
NC_009922,1,3373,0
NZ_CP018895,0,5210,0
NZ_CP025251,0,1661,0
NZ_CP007456,0,4896,0
NZ_CP007456,1,2982,0
NZ_CP019867,0,12,0
NC_017523,0,420,0
NC_017523,1,2097,0
NZ_CP009226,0,459,0
NC_009697,0,46,0
NC_009697,1,1708,0
NZ_CP024191,0,1507,0
NZ_CP013838,0,4952,0
NZ_CP013838,1,3404,0
NZ_CP014027,0,4252,0
NZ_CP014027,1,2703,0
NC_018642,0,1078,0
NC_018642,1,2782,0
NZ_CP007029,0,6210,0
NC_012891,0,2092,0
NC_012891,1,3640,0
NZ_CP007667,0,35307,1
NC_013656,0,7092,0
NC_013656,1,8660,0
NC_016786,0,11857,0
NC_016786,1,14304,0
NC_022737,0,13801,0
NC_022737,1,11910,0
NZ_CP008922,0,396,0
NZ_CP008922,1,2023,0
NZ_LT576033,0,9714,0
NC_014652,0,17035,0
NC_014652,1,18732,0
NC_015975,0,4263,0
NC_015975,1,6122,0
NZ_CP018092,0,37616,1
NZ_CP013919,0,330,0
NZ_CP013919,1,2034,0
NZ_CP023941,0,13195,0
NZ_CP016878,0,135243,2
NZ_CP017111,0,615,0
NZ_CP015447,0,10330,0
NZ_CP015447,1,14074,0
NZ_CP021108,0,11995,0
NZ_CP018252,0,749983,13
NZ_AP014547,0,185,0
NZ_CP018965,0,59184,1
NZ_CP018928,0,899,0
NC_011134,0,753,0
NC_011134,1,793,0
NZ_CP017913,0,6348,0
NZ_CP018685,0,333,0
NZ_CP018685,1,2038,0
NC_012471,0,661,0
NC_012471,1,885,0
NZ_CP007504,0,942558,43
NZ_CP023529,0,2662,0
NZ_CP022270,0,11733,0
NZ_CP011107,0,832587,44
NZ_CP021793,0,8845,0
NC_021507,0,156,0
NC_021507,1,1410,0
NZ_CP009480,0,2863,0
NC_021026,0,806,0
NC_021026,1,740,0
NC_011375,0,4976,0
NC_011375,1,3428,0
NC_018592,0,936,0
NC_018592,1,2640,0
NZ_CP013701,0,2604,0
NZ_CP013701,1,850,0
NZ_CP023817,0,4638,0
NC_017743,0,3462,0
NC_017743,1,1572,0
NC_022530,0,1739,0
NC_022530,1,3481,0
NZ_CP007630,0,7147,0
NZ_CP007800,0,3140,0
NZ_CP007800,1,1393,0
NZ_LT906459,0,1136798,25
NC_011979,0,3897,0
NC_011979,1,2244,0
NZ_CP016020,0,48372,1
NZ_CP016020,1,50342,1
NZ_CP011345,0,2037,0
NZ_CP011345,1,332,0
NC_017534,0,2312,0
NC_017534,1,4053,0
NZ_CP022876,0,3484,0
NZ_CP010071,0,123,0
NC_018143,0,9,0
NC_018143,1,2098,0
NC_016768,0,2367,0
NC_016768,1,279,0
NZ_CP016931,0,24688,0
NC_017591,0,1951,0
NC_017591,1,405,0
NC_009348,0,27652,0
NC_009348,1,28548,0
NC_014498,0,159,0
NC_014498,1,1705,0
NC_003210,0,1046,0
NC_003210,1,2750,0
NC_002935,0,2012,0
NC_002935,1,4445,0
NZ_CP021207,0,1655,0
NZ_CP023359,0,901,0
NZ_CP020350,0,79795,1
NZ_CP024243,0,1659,0
NZ_LN890524,0,2685,0
NZ_CP014140,0,1355,0
NZ_CP014140,1,397,0
NZ_CP020983,0,159688,3
NZ_CP023439,0,178754,3
NZ_CP016546,0,12062,0
NC_013441,0,9327,0
NC_013441,1,11425,0
NC_012659,0,3147,0
NC_012659,1,4858,0
NZ_CP021362,0,387091,9
NZ_CP017631,0,27702,0
NC_011969,0,3204,0
NC_011969,1,4915,0
NZ_CP018854,0,295903,5
NC_017200,0,3203,0
NC_017200,1,4914,0
NZ_CP015382,0,23260,0
NZ_CP023508,0,2677,0
NZ_CP022691,0,11254,0
NZ_CP020882,0,106546,1
NZ_CP022736,0,544976,9
NZ_CP017444,0,2924,0
NC_002745,0,12801,0
NC_002745,1,10936,0
NZ_CP020979,0,580686,11
NZ_CP016661,0,433650,19
NZ_AP012334,0,1450,0
NZ_AP012334,1,3691,0
NC_013194,0,4838,0
NC_013194,1,3092,0
NZ_CP021377,0,15265,0
NZ_CP023149,0,34980,0
NZ_CP011068,0,2786,0
NZ_CP011068,1,1238,0
NZ_CP020946,0,31502,0
NZ_CP007199,0,1046,0
NZ_CP007199,1,2750,0
NC_017061,0,3934,0
NC_017061,1,2191,0
NZ_CP006704,0,195,0
NC_018704,0,7050,0
NC_018704,1,5302,0
NC_017567,0,1426,0
NC_017567,1,2974,0
NZ_CP018295,0,3334,0
NZ_CP018295,1,1592,0
NZ_CP011366,0,20206,0
NZ_CP011366,1,21857,0
NZ_CP021132,0,1637,0
NZ_CP019674,0,66491,1
NZ_CP013984,0,44374,1
NZ_CP013984,1,46122,1
NC_017031,0,585,0
NC_017031,1,3003,0
NC_017999,0,5847,0
NC_017999,1,3782,0
NC_010609,0,3058,0
NC_010609,1,1401,0
NZ_CP016086,0,29482,0
NZ_CP016086,1,27748,0
NC_016938,0,21372,1
NC_016938,1,23058,1
NZ_CP024528,0,1519,0
NZ_AP014880,0,1422,0
NZ_AP014880,1,2955,0
NZ_CP011004,0,86488,2
NZ_CP011004,1,84783,2
NZ_CP017319,0,104956,2
NZ_CP010346,0,969,0
NZ_CP010346,1,2673,0
NZ_CP020107,0,1655,0
NC_002953,0,11358,0
NC_002953,1,9493,0
NC_021670,0,18338,0
NC_021670,1,20203,0
NZ_CP021288,0,51083,1
NZ_CP023583,0,2090,0
NC_016783,0,1994,0
NC_016783,1,4454,0
NZ_CP015025,0,47828,0
NZ_CP019416,0,2691,0
NZ_CP009244,0,3910,0
NZ_CP009244,1,1279,0
NC_012943,0,2367,0
NC_012943,1,279,0
NZ_CP015398,0,536,0
NZ_CP015398,1,2299,0
NZ_CP016761,0,13904,0
NZ_CP016761,1,15653,0
NC_015672,0,24745,0
NC_015672,1,23060,0
NZ_CP014057,0,17254,0
NZ_CP014057,1,19111,0
NC_018590,0,1053,0
NC_018590,1,2756,0
NZ_AP017901,0,2090,0
NZ_CP018302,0,2090,0
NZ_CP011145,0,2942,0
NZ_CP011145,1,4653,0
NZ_CP021708,0,1465,0
NZ_CP007457,0,4358,0
NZ_CP007457,1,6347,0
NZ_CP021654,0,4803,0
NZ_CP014957,0,186,0
NZ_CP022878,0,147284,12
NC_014638,0,1121,0
NC_014638,1,944,0
NC_014976,0,1598,0
NC_014976,1,3346,0
NZ_CP012012,0,15882,0
NZ_CP012012,1,14017,0
NC_017529,0,1059,0
NC_017529,1,2763,0
NZ_CP016534,0,3778,0
NZ_CP016534,1,2104,0
NZ_CP016543,0,2806,0
NZ_CP016543,1,1027,0
NC_014833,0,59004,1
NC_014833,1,57032,1
NZ_CP015210,0,29162,0
NZ_CP008923,0,2027,0
NZ_CP008923,1,393,0
NZ_CP018725,0,112630,2
NC_010723,0,17464,0
NC_010723,1,19231,0
NZ_CP014432,0,12952,0
NZ_CP014432,1,11087,0
NC_010531,0,77,0
NC_010531,1,1589,0
NZ_CP010319,0,783,0
NZ_CP010319,1,2325,0
NZ_CP007244,0,4070,0
NZ_CP007244,1,2328,0
NC_007622,0,15533,0
NC_007622,1,13668,0
NZ_CP023956,0,2535,0
NC_021829,0,1137475,37
NC_021829,1,1135770,37
NZ_CP012024,0,3129,0
NZ_CP012024,1,1394,0
NC_021235,0,4051,0
NC_021235,1,2528,0
NZ_CP016090,0,20716,0
NZ_CP016090,1,22445,0
NC_022873,0,3126,0
NC_022873,1,4838,0
NZ_CP007593,0,2565,0
NZ_CP007593,1,1019,0
NZ_CP023349,0,1651,0
NC_020238,0,2510,0
NC_020238,1,798,0
NC_022443,0,13441,0
NC_022443,1,11576,0
NZ_CP018906,0,1481,0
NZ_CP018906,1,209,0
NZ_CP018305,0,2098,0
NC_016148,0,782,0
NC_016148,1,815,0
NZ_CP007690,0,12849,0
NZ_CP007690,1,10984,0
NZ_CP023607,0,2090,0
NC_017271,0,12193,0
NC_017271,1,13780,0
NC_022350,0,10,0
NC_022350,1,2098,0
NZ_CP013850,0,1709,0
NZ_CP013850,1,46,0
NZ_CP007461,0,969,0
NZ_CP007461,1,2673,0
NC_009706,0,11045,0
NC_009706,1,12835,0
NC_013446,0,31722,0
NC_013446,1,28310,0
NC_022081,0,4316,0
NC_022081,1,2430,0
NZ_CP012650,0,1106,0
NZ_CP012650,1,2815,0
NC_020555,0,7042,0
NC_020555,1,8502,0
NZ_CP016913,0,3660,0
NZ_CP016913,1,1918,0
NZ_CP014578,0,23461,0
NZ_CP006858,0,330,0
NZ_CP006858,1,2034,0
NZ_CP025056,0,25917,0
NZ_AP017929,0,9455,0
NZ_AP017929,1,7735,0
NZ_CP003494,0,279,0
NC_016771,0,3138,0
NC_016771,1,4849,0
NZ_CP022127,0,1455,0
NZ_CP009046,0,10466,0
NZ_CP009046,1,12351,0
NC_015634,0,9957,0
NC_015634,1,11821,0
NZ_CP013616,0,28343,1
NZ_CP013616,1,26478,0
NC_012704,0,3787,0
NC_012704,1,1153,0
NC_023073,0,4214,0
NC_023073,1,2327,0
NC_012466,0,648,0
NC_012466,1,2194,0
NZ_CP018467,0,113256,2
NZ_CP009612,0,2786,0
NZ_CP009612,1,1238,0
NZ_CP009651,0,3467,0
NZ_CP009651,1,1755,0
NZ_CP021455,0,248932,5
NZ_CP011252,0,30403,0
NZ_CP011252,1,28660,0
NZ_CP012071,0,2157,0
NZ_CP012071,1,3941,0
NZ_CP009576,0,15654,0
NZ_CP009576,1,13949,0
NZ_CP014176,0,118859,2
NZ_CP014176,1,117074,2
NC_020417,0,568,0
NC_020417,1,2236,0
NZ_HG916765,0,89889,2
NZ_CP018780,0,4676,0
NZ_CP024228,0,1659,0
NZ_CP011151,0,2784,0
NZ_CP011151,1,4497,0
NZ_CP007522,0,3812,0
NZ_CP007522,1,1586,0
NC_022582,0,4054,0
NC_022582,1,5629,0
NZ_CP011420,0,143,0
NZ_CP011420,1,1832,0
NC_010612,0,19,0
NC_010612,1,2048,0
NZ_FO818637,0,35745,0
NZ_CP023146,0,34960,0
NC_010688,0,43694,0
NC_010688,1,42107,0
NZ_CP009464,0,2427,0
NZ_CP009464,1,4139,0
NZ_AP012326,0,567,0
NZ_AP012326,1,2463,0
NC_020517,0,807,0
NC_020517,1,2720,0
NZ_CP019935,0,744,0
NZ_CP019935,1,817,0
NZ_CP016622,0,4393,0
NZ_CP016622,1,2715,0
NZ_CP017064,0,821,0
NZ_CP017064,1,741,0
NC_016802,0,4712,0
NC_016802,1,2254,0
NZ_CP018215,0,25526,1
NZ_CP018215,1,27219,1
NZ_CP017802,0,83656,1
NZ_CP007601,0,1458,0
NZ_CP007601,1,420,0
NZ_CP018915,0,899,0
NZ_CP016771,0,34099,2
NZ_CP016771,1,35854,2
NZ_AP017312,0,1765,0
NZ_AP017312,1,31,0
NZ_CP007020,0,329,0
NZ_CP007020,1,2033,0
NZ_CP013652,0,3980,0
NZ_CP013652,1,2225,0
NZ_CP010778,0,1932,0
NZ_CP010778,1,3679,0
NC_018081,0,33331,1
NC_018081,1,31637,1
NZ_CP015436,0,1686,0
NZ_CP015436,1,3378,0
NZ_CP020809,0,10453,0
NC_018526,0,1510,0
NC_018526,1,3061,0
NC_021028,0,798,0
NC_021028,1,748,0
NZ_CP009223,0,2670,0
NZ_CP009223,1,812,0
NC_017769,0,14183,0
NC_017769,1,10213,0
NZ_CP016394,0,854,0
NZ_CP016394,1,707,0
NZ_CP017379,0,1458,0
NZ_CP017379,1,3166,0
NZ_CP015773,0,2090,0
NC_019770,0,537,0
NC_019770,1,1168,0
NZ_CP020028,0,52568,0
NZ_CP020028,1,54543,0
NZ_CP018574,0,4024,0
NZ_CP018574,1,2275,0
NZ_CP007195,0,1046,0
NZ_CP007195,1,2750,0
NZ_CP017896,0,6356,0
NZ_CP018776,0,10447,0
NZ_CP018776,1,12255,0
NZ_CP019594,0,2105,0
NZ_CP019594,1,13148,0
NZ_CP019722,0,845,0
NZ_CP019722,1,2554,0
NZ_CP023535,0,1661,0
NZ_CP023577,0,2098,0
NZ_CP016318,0,26327,0
NZ_CP016318,1,24558,0
NC_015496,0,1354866,39
NC_015496,1,1352681,39
NC_021514,0,1335,0
NC_021514,1,3166,0
NZ_CP013689,0,14892,0
NZ_CP013689,1,16428,0
NC_018870,0,6803,0
NC_018870,1,8366,0
NC_018646,0,155,0
NC_018646,1,1411,0
NZ_CP007165,0,4069,0
NZ_CP007165,1,2327,0
NZ_CP023962,0,39826,0
NZ_CP007212,0,4112,0
NZ_CP014700,0,3423,0
NZ_CP014700,1,5165,0
NZ_CP011347,0,2945,0
NZ_CP011347,1,4688,0
NZ_CP012731,0,5826,0
NZ_CP012731,1,4275,0
NC_020533,0,13196,0
NC_020533,1,10947,0
NC_021740,0,2,0
NC_021740,1,2090,0
NZ_CP016191,0,189,0
NZ_CP023620,0,2098,0
NZ_CP010888,0,21573,0
NZ_CP010888,1,19803,0
NZ_CP024717,0,1659,0
NZ_CP019985,0,4321,0
NZ_CP019985,1,2616,0
NZ_CP008724,0,1936,0
NZ_CP008724,1,3789,0
NZ_CP018241,0,1663,0
NZ_CP023616,0,2098,0
NZ_CP007010,0,329,0
NZ_CP007010,1,2033,0
NZ_CP021018,0,1696314,32
NZ_CP020559,0,37315,0
NZ_CP020559,1,39069,0
NZ_CP011397,0,897,0
NZ_CP011397,1,2601,0
NZ_CP014415,0,12952,0
NZ_CP014415,1,11087,0
NC_018936,0,2676,0
NC_018936,1,1129,0
NZ_CP008855,0,665,0
NZ_CP008855,1,2478,0
NC_007297,0,2710,0
NC_007297,1,1158,0
NC_018630,0,1456,0
NC_018630,1,2970,0
NZ_CP023525,0,58497,1
NZ_CP020368,0,54351,1
NZ_CP019167,0,333,0
NZ_CP019167,1,2038,0
NC_020089,0,10,0
NC_020089,1,2098,0
NZ_CP008924,0,2027,0
NZ_CP008924,1,393,0
NC_021362,0,31278,0
NC_021362,1,29530,0
NZ_CP014282,0,2091,0
NZ_CP014282,1,380,0
NZ_CP009622,0,600,0
NZ_CP009622,1,3212,0
NZ_CP023575,0,2090,0
NZ_CP017928,0,2362,0
NZ_AP014921,0,12285,0
NZ_AP014921,1,10450,0
NZ_CP018173,0,1579,0
NZ_CP018173,1,3324,0
NZ_CP016213,0,549894,18
NZ_CP016213,1,551599,18
NC_016630,0,7857,0
NC_016630,1,9674,0
NC_010079,0,12850,0
NC_010079,1,10985,0
NZ_CP008816,0,1472,0
NZ_CP008816,1,234,0
NZ_CP020774,0,1081,0
NZ_CP020774,1,2785,0
NC_016593,0,1492,0
NC_016593,1,3169,0
NZ_CP012712,0,4393,0
NZ_CP012712,1,2715,0
NC_018221,0,5327,0
NC_018221,1,7032,0
NZ_CP014486,0,2153,0
NZ_CP014486,1,442,0
NZ_AP014722,0,1165,0
NZ_CP012033,0,4169,0
NZ_CP012033,1,2385,0
NZ_CP018140,0,23245,0
NC_022655,0,17772,0
NC_022655,1,19319,0
NZ_CP007499,0,11886,0
NZ_CP007499,1,10021,0
NZ_CP022336,0,36860,1
NZ_CP018199,0,11865,0
NZ_CP018199,1,13705,0
NZ_CP023899,0,1666,0
NZ_CP018892,0,10114,0
NC_020995,0,18894,0
NC_020995,1,20566,0
NZ_CP009108,0,2278,0
NZ_CP009108,1,4027,0
NZ_CP013287,0,722,0
NZ_CP013287,1,983,0
NZ_CP014064,0,14699,0
NZ_CP014064,1,16565,0
NZ_CP007680,0,549873,47
NZ_CP015183,0,566,0
NZ_CP015183,1,2985,0
NZ_CP012409,0,15736,0
NZ_CP012409,1,13871,0
NZ_CP022393,0,1660,0
NZ_CP009687,0,57192,1
NZ_CP009687,1,55422,1
NZ_CP020723,0,5357,0
NZ_CP020723,1,3645,0
NZ_CP013661,0,2935,0
NZ_CP013661,1,4611,0
NZ_CP009351,0,2429,0
NZ_CP009351,1,4141,0
NC_012472,0,3140,0
NC_012472,1,4851,0
NC_020210,0,2706,0
NC_020210,1,4485,0
NZ_CP009544,0,74359,1
NZ_CP009544,1,72647,1
NC_011898,0,32109,0
NC_011898,1,30399,0
NZ_CP014166,0,3140,0
NZ_CP014166,1,1393,0
NZ_CP012483,0,2014,0
NZ_CP012483,1,302,0
NZ_CP012972,0,15472,0
NZ_CP012972,1,13607,0
NZ_CP018145,0,90,0
NZ_CP018145,1,1667,0
NZ_CP015883,0,5036,0
NZ_CP015883,1,3331,0
NZ_CP017713,0,1300,0
NZ_CP017713,1,453,0
NC_016784,0,4214,0
NC_016784,1,2327,0
NZ_CP015375,0,3350,0
NZ_CP015375,1,1602,0
NZ_CP012908,0,12357,0
NZ_CP016026,0,744,0
NZ_CP016026,1,817,0
NZ_CP014616,0,7846,0
NZ_CP014616,1,6158,0
NZ_CP021001,0,906930,18
NC_015425,0,28509,1
NC_015425,1,26749,0
NZ_AP012327,0,6443,0
NZ_AP012327,1,4530,0
NC_020272,0,3900,0
NC_020272,1,2263,0
NZ_CP021111,0,41649,0
NZ_CP016189,0,74,0
NZ_CP014924,0,7383,0
NZ_CP014924,1,9113,0
NZ_CP024482,0,1469,0
NZ_CP016953,0,1056,0
NZ_CP016953,1,498,0
NZ_CP006770,0,749,0
NZ_CP006770,1,2297,0
NZ_CP017697,0,14260,0
NZ_CP017697,1,12506,0
NZ_CP011069,0,2785,0
NZ_CP011069,1,1237,0
NZ_CP010433,0,2873,0
NZ_CP010433,1,5099,0
NZ_CP020989,0,1642011,32
NC_007503,0,1554,0
NC_007503,1,134,0
NZ_CP013216,0,851,0
NZ_CP013216,1,708,0
NZ_CP011939,0,20104,0
NZ_CP011939,1,18463,0
NZ_CP013988,0,13330,0
NZ_CP013988,1,11511,0
NC_016604,0,19464,0
NC_016604,1,21539,0
NZ_CP012723,0,3202,0
NZ_CP012723,1,4913,0
NC_016932,0,57868,2
NC_016932,1,2985,0
NC_020566,0,13196,0
NC_020566,1,10947,0
NC_012924,0,1510,0
NC_012924,1,3061,0
NZ_CP019628,0,357,0
NZ_CP018898,0,7672,0
NZ_CP016395,0,4000,0
NZ_CP016395,1,2258,0
NZ_CP021500,0,3696,0
NZ_CP021500,1,1950,0
NZ_CP007200,0,1046,0
NZ_CP007200,1,2750,0
NZ_CP010526,0,27260,0
NZ_CP010526,1,25395,0
NZ_CP013845,0,2604,0
NZ_CP013845,1,850,0
NZ_CP017066,0,1666,0
NZ_CP017066,1,42,0
NZ_CP014795,0,40759,0
NZ_CP014795,1,42507,0
NZ_LT903847,0,1660,0
NZ_AP012496,0,3140,0
NZ_AP012496,1,1393,0
NC_011567,0,2492,0
NC_011567,1,841,0
NC_016787,0,4753,0
NC_016787,1,7201,0
NZ_CP004870,0,2510,0
NZ_CP004870,1,798,0
NZ_CP016783,0,97348,6
NZ_CP016783,1,98993,7
NZ_CP015557,0,841,0
NZ_CP015557,1,710,0
NC_016791,0,4929,0
NC_016791,1,6642,0
NZ_CP015272,0,37523,0
NZ_CP023687,0,12188,0
NZ_CP006874,0,969,0
NZ_CP006874,1,2673,0
NZ_CP014392,0,12926,0
NZ_CP014392,1,11061,0
NZ_CP024275,0,31915,0
NZ_CP011528,0,15995,0
NZ_CP011528,1,14130,0
NZ_CP018926,0,894,0
NC_015687,0,11235,0
NC_015687,1,9485,0
NZ_CP017112,0,2764,0
NZ_CP017112,1,4510,0
NZ_CP016826,0,585,0
NZ_CP016826,1,3004,0
NC_010545,0,9284,0
NC_010545,1,6794,0
NC_006448,0,819,0
NC_006448,1,741,0
NZ_CP018979,0,1661,0
NC_017191,0,28503,0
NC_017191,1,26684,0
