RefSeq,Sequence_length,False_order,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Occurance_oriC_0,Occurance_oriC_1,Occurance_oriC_2,Occurance_oriC_3,Occurance_oriC_4,Occurance_oriC_5,Occurance_oriC_6,Occurance_oriC_7,Occurance_oriC_8,Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,G_Occurance_oriC_0,G_Occurance_oriC_1,G_Occurance_oriC_2,G_Occurance_oriC_3,G_Occurance_oriC_4,G_Occurance_oriC_5,G_Occurance_oriC_6,G_Occurance_oriC_7,G_Occurance_oriC_8,G_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9
NC_007705,4940217,False,0.6370129085422765,346.0145380496979,187979,4722785,nan,nan,nan,nan,nan,nan,nan,nan,0.2216327173781526,0.4450339492885141,nan,nan,nan,nan,nan,nan,nan,nan,0.6428571428571429,0.35714285714285715,nan,nan,nan,nan,nan,nan,nan,nan,0.022041009277314894,0.9779589907226851,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_015380,1284727,True,0.3167069735437957,103.8327476978302,326355,1279148,500032,630720,nan,nan,nan,nan,nan,nan,0.17603301007800684,0.12189760851342805,0.37810239148657193,0.1735262493993868,nan,nan,nan,nan,nan,nan,0.4090909090909091,0.36363636363636365,0.13636363636363635,0.09090909090909091,nan,nan,nan,nan,nan,nan,0.11900812114311143,0.0020564619039205034,0.9979435380960795,0.4296696572890695,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan
NC_017477,1966342,False,0.34781284232346155,148.66560292243958,634,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_007964,4406967,False,0.6171378183680523,355.133469581604,74299,4047932,3636608,nan,nan,nan,nan,nan,nan,nan,0.5413153277490189,0.3002040299073388,0.021184672250981123,nan,nan,nan,nan,nan,nan,nan,0.625,0.3125,0.0625,nan,nan,nan,nan,nan,nan,nan,0.9989459832470566,0.5881120897220165,0.0010540167529433653,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NC_014733,2862391,False,0.5543805860205682,215.38743805885315,2224,2125082,nan,nan,nan,nan,nan,nan,nan,nan,0.633049595329659,0.03367251180476302,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0.9991487859889768,0.0010175354142890614,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_017432,1042811,False,0.41308923668814385,80.97169733047485,9,720270,nan,nan,nan,nan,nan,nan,nan,nan,0.27288730130527944,0.2814950554923732,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan,0.00048008573402014143,0.6626669846589378,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_011753,3299303,False,0.44043726811390166,248.5990355014801,3299198,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_007618,2121359,False,0.5715699228654839,169.17099356651306,2006197,41565,1613622,nan,nan,nan,nan,nan,nan,nan,0.4650748147050627,0.1255937199039042,0.35357294676276246,nan,nan,nan,nan,nan,nan,nan,0.5625,0.375,0.0625,nan,nan,nan,nan,nan,nan,nan,0.832724444115188,0.0017811597117125544,0.9982188402882876,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NZ_CP022488,2717680,False,0.37746791380883693,194.8986337184906,2712625,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_015136,4063449,False,0.6368941753667882,330.122407913208,4025961,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_020973,1038819,False,0.4132818132898994,84.40269327163696,4,716890,nan,nan,nan,nan,nan,nan,nan,nan,0.27322073588890566,0.2837690975311451,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan,0.0014803894848988142,0.6694891107752534,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_011595,3760981,False,0.3904369631221216,264.47661781311035,3751617,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6666666666666666,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_011891,5029329,True,0.7471648802454562,411.1513035297394,4994894,4472181,514928,4063865,1450109,nan,nan,nan,nan,nan,0.5236141844625207,0.3051335833825176,0.016068355220018943,0.12949791764337742,0.2365603840307454,nan,nan,nan,nan,nan,0.5714285714285714,0.2857142857142857,0.047619047619047616,0.047619047619047616,0.047619047619047616,nan,nan,nan,nan,nan,0.9994139819589908,0.6296864644332671,0.0005860180410092175,0.34087470531108466,0.6620621044731885,nan,nan,nan,nan,nan,0,0,0,0,0,nan,nan,nan,nan,nan
NZ_CP008856,6517340,False,0.66209128263985,488.7474174499512,6498834,1149134,1714753,nan,nan,nan,nan,nan,nan,nan,0.6059275669876601,0.14175179038280653,0.030436069375976232,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.09090909090909091,0.09090909090909091,nan,nan,nan,nan,nan,nan,nan,0.9996008827811621,0.33434628023932866,0.0003991172188377856,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NZ_CP021869,2106018,False,0.35636732449580205,173.54904890060425,2093357,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_021219,1013781,False,0.4851383089641648,82.83375763893127,532568,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_018690,2484940,True,0.40238315613254244,205.4894664287567,662,2045680,nan,nan,nan,nan,nan,nan,nan,nan,0.4995292787840735,0.16713738788259322,nan,nan,nan,nan,nan,nan,nan,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan,nan,0.9985878363522204,0.0014121636477796295,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_020796,3857040,False,0.5960257088337171,320.2642478942871,3823079,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_017742,1660685,True,0.39018417098968194,128.06368255615234,1455743,1633864,138250,1092782,450710,917333,nan,nan,nan,nan,0.27777777777777773,0.19066312306298863,0.21604938271604937,0.20370370370370372,0.14128040701360592,0.17901234567901234,nan,nan,nan,nan,0.3333333333333333,0.25925925925925924,0.14814814814814814,0.1111111111111111,0.1111111111111111,0.037037037037037035,nan,nan,nan,nan,0.5,0.3127301099297066,0.5,0.5,0.3127301099297066,0.5,nan,nan,nan,nan,0,0,0,0,0,0,nan,nan,nan,nan
NC_007794,3561584,False,0.651528084133352,285.28394651412964,22034,1241735,502514,852853,1558818,nan,nan,nan,nan,nan,0.29275017860427394,0.26417875003284536,0.2451311309852263,0.2356073214614168,0.16899341184484706,nan,nan,nan,nan,nan,0.34285714285714286,0.2571428571428571,0.2,0.17142857142857143,0.02857142857142857,nan,nan,nan,nan,nan,0.5353933929556789,0.5353933929556789,0.5353933929556789,0.5353933929556789,0.4784088069631126,nan,nan,nan,nan,nan,0,0,0,0,0,nan,nan,nan,nan,nan
NZ_CP008920,4285951,False,0.4154566862756947,340.0724596977234,1191088,4285343,nan,nan,nan,nan,nan,nan,nan,nan,0.6109316235566807,0.05573504310998601,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,0.16666666666666666,nan,nan,nan,nan,nan,nan,nan,nan,0.9994615373367086,0.0005384626632913836,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_022224,988134,False,0.44087846385206864,85.87881374359131,544197,872787,982956,nan,nan,nan,nan,nan,nan,nan,0.25925925925925924,0.037037037037037035,0.037037037037037035,nan,nan,nan,nan,nan,nan,nan,0.7777777777777778,0.1111111111111111,0.1111111111111111,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NC_010321,2362816,False,0.345127593515534,186.90760946273804,20853,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP023638,4411310,False,0.656138199310409,343.3609547615051,4411007,3903374,nan,nan,nan,nan,nan,nan,nan,nan,0.25,0.08333333333333333,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_005140,1857073,True,0.47214137516403504,118.89932441711426,64,1692741,nan,nan,nan,nan,nan,nan,nan,nan,0.25,0.08333333333333333,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_015510,8371686,True,0.471331222886286,581.198695898056,2663083,3905139,5472203,7495142,nan,nan,nan,nan,nan,nan,0.30952380952380953,0.2619047619047619,0.23664152799513047,0.20489549624909867,nan,nan,nan,nan,nan,nan,0.42857142857142855,0.2857142857142857,0.19047619047619047,0.09523809523809523,nan,nan,nan,nan,nan,nan,0.5,0.5,0.5194483935092009,0.5194483935092008,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan
NC_010397,5067172,False,0.6413101824844312,414.7093095779419,5067062,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP022054,2650878,True,0.5864909663892491,206.70540237426758,1932849,2168495,1798,nan,nan,nan,nan,nan,nan,nan,0.15918960383724212,0.4757310310833928,0.2565666790191567,nan,nan,nan,nan,nan,nan,nan,0.47619047619047616,0.42857142857142855,0.09523809523809523,nan,nan,nan,nan,nan,nan,nan,0.0013783353212502014,0.9986216646787499,0.6744619418193748,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NC_012115,1676444,False,0.33507531417691255,98.6646339893341,15660,1353955,460576,nan,nan,nan,nan,nan,nan,nan,0.5636155098841665,0.17846043517685314,0.02612807985942317,nan,nan,nan,nan,nan,nan,nan,0.6923076923076923,0.23076923076923078,0.07692307692307693,nan,nan,nan,nan,nan,nan,nan,0.9985388373448075,0.30461207476132857,0.0014611626551925827,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NC_013162,2612925,True,0.39587971334806776,211.15900421142578,2201168,2604496,158544,1119666,1491590,471605,766966,nan,nan,nan,0.2159294840796501,0.1606948033548199,0.07716902996069754,0.19829965561571486,0.35826527940147607,0.22291020840084994,0.261356650112014,nan,nan,nan,0.47368421052631576,0.13157894736842105,0.13157894736842105,0.10526315789473684,0.07894736842105263,0.05263157894736842,0.02631578947368421,nan,nan,nan,0.1741042417126346,0.35050546269603866,0.09992814251367155,0.48963580895240777,0.9958484697833756,0.6160990462551814,0.7577541608623577,nan,nan,nan,0,0,0,0,0,0,0,nan,nan,nan
NZ_CP011386,2084058,False,0.3692747514704485,135.68721866607666,5352,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_AP014924,3817036,True,0.6973104262050449,308.357773065567,3817029,1050166,nan,nan,nan,nan,nan,nan,nan,nan,0.1669161176836446,0.49975054898302207,nan,nan,nan,nan,nan,nan,nan,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan,nan,0.0007483530509337921,0.9992516469490662,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_017504,811088,True,0.40003674077288776,70.83774948120117,807744,91726,646616,510260,nan,nan,nan,nan,nan,nan,0.43482819870013967,0.2563989887904572,0.0939074334837684,0.26687770190091326,nan,nan,nan,nan,nan,nan,0.3103448275862069,0.3103448275862069,0.27586206896551724,0.10344827586206896,nan,nan,nan,nan,nan,nan,0.994139768514212,0.45885213878516473,0.005860231485787959,0.6971848298406708,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan
NZ_CP002082,1132591,True,0.29412294464639044,95.46125388145447,29,1018438,nan,nan,nan,nan,nan,nan,nan,nan,0.6313102736249538,0.03535639304171279,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0.9939308208748616,0.00606917912513838,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_017051,1109051,False,0.2900263378329761,86.987557888031,9002,228222,nan,nan,nan,nan,nan,nan,nan,nan,0.3792958049985289,0.25,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan,0.38788741499558665,0.5,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_021173,3967794,False,0.6712460374706953,308.3393442630768,112928,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_022793,1195201,True,0.31113678787082677,101.86127543449402,174703,1084470,775445,nan,nan,nan,nan,nan,nan,nan,0.4954006847601131,0.3320369699806583,0.10459931523988684,nan,nan,nan,nan,nan,nan,nan,0.6,0.2,0.2,nan,nan,nan,nan,nan,nan,nan,0.8862020542803395,0.796110909941975,0.11379794571966051,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NZ_CP023539,2571633,True,0.3379965181656947,190.53092288970947,2009819,1421,nan,nan,nan,nan,nan,nan,nan,nan,0.1671202428358869,0.4995464238307798,nan,nan,nan,nan,nan,nan,nan,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan,nan,0.001360728507660669,0.9986392714923393,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_009446,1389350,False,0.4439572461942635,114.36051154136658,1388011,317240,433797,913159,nan,nan,nan,nan,nan,nan,0.5328099064829354,0.1805763853317323,0.07679124412311075,0.022745649072620115,nan,nan,nan,nan,nan,nan,0.6,0.2,0.13333333333333333,0.06666666666666667,nan,nan,nan,nan,nan,nan,0.9984297194488063,0.3417291559951968,0.09704039903599893,0.0015702805511936813,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan
NC_018706,3957368,False,0.3902123835842408,313.4820864200592,234722,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_016590,1569570,False,0.637210828443459,125.58338665962219,1262565,1545901,1410107,1097142,nan,nan,nan,nan,nan,nan,0.15555555555555556,0.13333333333333333,0.022222222222222223,0.022222222222222223,nan,nan,nan,nan,nan,nan,0.4666666666666667,0.4,0.06666666666666667,0.06666666666666667,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan
NC_015312,7096571,False,0.7330953216701418,536.2595958709717,7092366,5764827,3899628,nan,nan,nan,nan,nan,nan,nan,0.5639783121182881,0.2716356385796031,0.025765277625301657,nan,nan,nan,nan,nan,nan,nan,0.6923076923076923,0.23076923076923078,0.07692307692307693,nan,nan,nan,nan,nan,nan,nan,0.999627244047172,0.5841376849695786,0.0003727559528280411,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NC_021216,1594569,False,0.3881882815983504,114.71732115745544,671103,1107185,1253585,406175,nan,nan,nan,nan,nan,nan,0.36363519248535975,0.3080796369298042,0.1456065831624847,0.21548704433721166,nan,nan,nan,nan,nan,nan,0.5,0.3333333333333333,0.1111111111111111,0.05555555555555555,nan,nan,nan,nan,nan,nan,0.5909055774560793,0.5909055774560793,0.325708638376343,0.5909055774560794,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan
NC_023149,6725183,False,0.6625334953710553,520.581812620163,6706102,6131997,2861437,nan,nan,nan,nan,nan,nan,nan,0.5332540132612366,0.06674598673876343,0.33255670065109344,nan,nan,nan,nan,nan,nan,nan,0.6,0.2,0.2,nan,nan,nan,nan,nan,nan,nan,0.9997620397837097,0.0002379602162903005,0.7976701019532803,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NC_010465,4689441,False,0.47530377288039233,322.4071595668793,4653851,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_017279,1635045,False,0.3056588656581317,130.22089171409607,1628786,207007,nan,nan,nan,nan,nan,nan,nan,nan,0.5322017466883958,0.13446491997827084,nan,nan,nan,nan,nan,nan,nan,nan,0.6,0.4,nan,nan,nan,nan,nan,nan,nan,nan,0.9966052400651874,0.00339475993481253,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_014963,5095226,False,0.5733545479631326,416.34501218795776,336173,4949989,4233261,1218663,3136903,nan,nan,nan,nan,nan,0.3654940970180429,0.08919143648540422,0.28367063391755604,0.18117443516416978,0.3552530079590403,nan,nan,nan,nan,nan,0.25,0.25,0.25,0.16666666666666666,0.08333333333333333,nan,nan,nan,nan,nan,0.8464822910541286,0.017574309456212633,0.601011901752668,0.37685663882584275,0.9824256905437875,nan,nan,nan,nan,nan,0,0,0,0,0,nan,nan,nan,nan,nan
NC_017290,1172032,False,0.3905405313165511,84.92964839935303,1171919,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP023139,2237608,False,0.49042102101887375,176.20108485221863,2791,1407567,nan,nan,nan,nan,nan,nan,nan,nan,0.5774921382356504,0.08917452843101631,nan,nan,nan,nan,nan,nan,nan,nan,0.7333333333333333,0.26666666666666666,nan,nan,nan,nan,nan,nan,nan,nan,0.9991430813736177,0.0008569186263822637,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP022435,1863842,False,0.3668009412815035,156.9499237537384,82,484793,nan,nan,nan,nan,nan,nan,nan,nan,0.632850760087332,0.03381590657933469,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0.9985522802619959,0.0014477197380040607,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP008739,6818030,False,0.6648395504273229,508.3664517402649,194920,3247836,nan,nan,nan,nan,nan,nan,nan,nan,0.6427884390882582,0.02387822757840849,nan,nan,nan,nan,nan,nan,nan,nan,0.9285714285714286,0.07142857142857142,nan,nan,nan,nan,nan,nan,nan,nan,0.999793888693346,0.0002061113066540443,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_AP012273,3129662,False,0.5627233867427217,236.64454174041748,1908,268688,nan,nan,nan,nan,nan,nan,nan,nan,0.5830508083457756,0.08424327584292857,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan,0.9991524250373269,0.0027298275287857,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_017673,2715000,False,0.3293745856353591,230.0753571987152,15165,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_008512,159662,True,0.1656436722576443,11.742076396942139,45639,151008,18501,89391,75621,nan,nan,nan,nan,nan,0.1372549019607843,0.0784313725490196,0.05882352941176471,0.0392156862745098,0.0196078431372549,nan,nan,nan,nan,nan,0.4117647058823529,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.058823529411764705,nan,nan,nan,nan,nan,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0,0,0,nan,nan,nan,nan,nan
NC_017860,579647,True,0.44768108866258255,44.25653624534607,428778,517127,380914,25494,351731,nan,nan,nan,nan,nan,0.16666666666666666,0.15146962335875253,0.38095238095238093,0.30976378971267904,0.21458100905712463,nan,nan,nan,nan,nan,0.5,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,nan,nan,nan,nan,nan,0.0,0.3115517272191147,1.0,0.7864342262808943,0.5723144557428025,nan,nan,nan,nan,nan,0,0,0,0,0,nan,nan,nan,nan,nan
NC_015578,4059867,True,0.508375274362436,298.97565746307373,4056587,1079123,nan,nan,nan,nan,nan,nan,nan,nan,0.5638745584950852,0.10279210817158153,nan,nan,nan,nan,nan,nan,nan,nan,0.6923076923076923,0.3076923076923077,nan,nan,nan,nan,nan,nan,nan,nan,0.9993159831775631,0.0006840168224369059,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_011025,820453,True,0.3070949828935966,46.72590231895447,816159,712246,190146,613893,482107,362659,nan,nan,nan,nan,0.24516004480020345,0.40854586487968997,0.2886707720487934,0.05357534724152218,0.07351480339397747,0.15884218433118152,nan,nan,nan,nan,0.25,0.22727272727272727,0.1590909090909091,0.1590909090909091,0.1590909090909091,0.045454545454545456,nan,nan,nan,nan,0.48548013440061033,0.9983648673663427,0.7069214070554711,0.0016351326336574434,0.06145350109102332,0.4310720075389991,nan,nan,nan,nan,0,0,0,0,0,0,nan,nan,nan,nan
NC_005027,7145576,False,0.554032872927249,560.2434921264648,5475749,422619,nan,nan,nan,nan,nan,nan,nan,nan,0.5333333333333333,0.13333333333333333,nan,nan,nan,nan,nan,nan,nan,nan,0.6,0.4,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_017632,4993013,True,0.5057941968106232,355.02826595306396,3930415,4907287,3087995,nan,nan,nan,nan,nan,nan,nan,0.17481718885625122,0.47597646193739956,0.09215819190996265,nan,nan,nan,nan,nan,nan,nan,0.5238095238095238,0.42857142857142855,0.047619047619047616,nan,nan,nan,nan,nan,nan,nan,0.000642042759229855,0.9993579572407701,0.2288555281108403,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NC_015913,1620005,False,0.2826022141906969,112.72305917739868,1900,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_014168,3157527,False,0.6679128951233038,249.70691657066345,25860,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_014012,4962103,False,0.44716322897771366,377.7773401737213,4961330,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_017125,2907267,False,0.5303747471422473,222.59835743904114,2902776,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
