RefSeq,Sequence_length,False_order,GC_Concentration,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Occurance_oriC_0,Occurance_oriC_1,Occurance_oriC_2,Occurance_oriC_3,Occurance_oriC_4,Occurance_oriC_5,Occurance_oriC_6,Occurance_oriC_7,Occurance_oriC_8,Occurance_oriC_9
NZ_CP007275,5002781,False,0.5074651478847465,3267036,4560819,3715934,nan,nan,nan,nan,nan,nan,nan,0.6923076923076923,0.23076923076923078,0.07692307692307693,nan,nan,nan,nan,nan,nan,nan
NZ_CP009534,3875775,False,0.39084079958201906,12152,2184255,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan
NC_014318,10236715,False,0.7129279265858237,10172743,1621721,2702640,nan,nan,nan,nan,nan,nan,nan,0.75,0.16666666666666666,0.08333333333333333,nan,nan,nan,nan,nan,nan,nan
NC_015222,3180526,False,0.4483513104436184,19052,2896548,1349952,1807048,nan,nan,nan,nan,nan,nan,0.75,0.08333333333333333,0.08333333333333333,0.08333333333333333,nan,nan,nan,nan,nan,nan
NC_019693,7689443,True,0.4760109412346252,7655168,4891935,3303914,2050820,1212077,6679679,5738605,nan,nan,nan,0.2682926829268293,0.21951219512195122,0.17073170731707318,0.17073170731707318,0.07317073170731707,0.07317073170731707,0.024390243902439025,nan,nan,nan
NC_015707,2039943,True,0.4032406787836719,13696,1588772,259594,1035470,794281,473675,nan,nan,nan,nan,0.2647058823529412,0.3235294117647059,0.2647058823529412,0.08823529411764706,0.029411764705882353,0.029411764705882353,nan,nan,nan,nan
NC_015591,1312480,False,0.5996525661343411,1303104,243905,514272,1063414,nan,nan,nan,nan,nan,nan,0.391304347826087,0.34782608695652173,0.13043478260869565,0.13043478260869565,nan,nan,nan,nan,nan,nan
NC_015966,3225536,False,0.6441937092005794,10447,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP010811,3928357,False,0.47769080050514756,3919524,2100639,nan,nan,nan,nan,nan,nan,nan,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan,nan
NC_019684,6635030,True,0.4153220106013085,278983,3875883,3100324,1992575,4514924,5828425,5116777,1441388,nan,nan,0.3111111111111111,0.2,0.17777777777777778,0.13333333333333333,0.08888888888888889,0.044444444444444446,0.022222222222222223,0.022222222222222223,nan,nan
NC_014098,3384766,False,0.5911413078481644,3038,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP023001,5245242,False,0.35369826597133175,2990804,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_015696,2035931,False,0.32865946832186355,41066,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP010359,6233254,True,0.6239684761763278,5384080,49474,nan,nan,nan,nan,nan,nan,nan,nan,0.5333333333333333,0.4666666666666667,nan,nan,nan,nan,nan,nan,nan,nan
NC_023150,5227080,False,0.6798457264859157,3325030,584617,1776070,4277798,4735886,2380833,1182550,nan,nan,nan,0.21875,0.3125,0.25,0.09375,0.0625,0.03125,0.03125,nan,nan,nan
NC_019393,4643844,False,0.4489513428961007,4945,401159,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NC_002570,4202352,False,0.4368551230358618,2068,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_020515,2407846,False,0.4104548214462221,222,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_010338,5477872,False,0.6746329596602476,5404502,538833,4445238,3940273,4890087,nan,nan,nan,nan,nan,0.45,0.35,0.1,0.05,0.05,nan,nan,nan,nan,nan
NC_018622,1140789,False,0.39030705941238913,1140676,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_014033,3619559,True,0.47685532961335897,2122020,2952189,nan,nan,nan,nan,nan,nan,nan,nan,0.2,0.8,nan,nan,nan,nan,nan,nan,nan,nan
NC_004605,1877212,False,0.45351510644508986,929,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_020802,3052410,False,0.38616503025478227,21533,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011516,4157225,False,0.5888129701904515,4133618,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_015677,4070193,True,0.6999670531593957,3891332,430949,1760517,956429,1345385,nan,nan,nan,nan,nan,0.2857142857142857,0.5,0.07142857142857142,0.07142857142857142,0.07142857142857142,nan,nan,nan,nan,nan
NC_016845,5333942,False,0.5748478329910599,2246,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_019814,820037,True,0.325456046495463,198380,816490,nan,nan,nan,nan,nan,nan,nan,nan,0.35714285714285715,0.6428571428571429,nan,nan,nan,nan,nan,nan,nan,nan
NC_011294,4685848,False,0.5216731315228321,3957005,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP022341,4013317,False,0.46410413132080025,3028,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_019395,3656170,False,0.6877366205619542,96297,1696732,1095948,2947973,3272400,435599,2320405,2657374,nan,nan,0.43478260869565216,0.30434782608695654,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,nan,nan
NZ_CP023772,3342669,False,0.44478708481156826,359557,3342605,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NC_017030,10080619,False,0.6989692795650744,5342,9189879,3489065,nan,nan,nan,nan,nan,nan,nan,0.6923076923076923,0.23076923076923078,0.07692307692307693,nan,nan,nan,nan,nan,nan,nan
NC_008531,2038396,False,0.3771033695121066,2124,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_020940,1042783,True,0.41310128761209186,4,720844,nan,nan,nan,nan,nan,nan,nan,nan,0.18181818181818182,0.8181818181818182,nan,nan,nan,nan,nan,nan,nan,nan
NC_010655,2664102,False,0.5576235444438689,957738,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016635,1978958,False,0.32363900598193596,12687,385370,nan,nan,nan,nan,nan,nan,nan,nan,0.9230769230769231,0.07692307692307693,nan,nan,nan,nan,nan,nan,nan,nan
NC_015388,3282536,True,0.5289111833046157,631850,102131,1128597,nan,nan,nan,nan,nan,nan,nan,0.5384615384615384,0.3076923076923077,0.15384615384615385,nan,nan,nan,nan,nan,nan,nan
NZ_CP010051,2659912,False,0.5254305405592365,2622257,2345514,940922,1450650,nan,nan,nan,nan,nan,nan,0.5,0.3,0.1,0.1,nan,nan,nan,nan,nan,nan
NC_020286,3569561,True,0.47732284166036104,532758,21030,1791046,2740180,880034,2207707,1394667,nan,nan,nan,0.08571428571428572,0.2857142857142857,0.2,0.2,0.08571428571428572,0.08571428571428572,0.05714285714285714,nan,nan,nan
NZ_CP003949,8376953,False,0.6737333968568285,21348,7623657,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NC_017279,1635045,False,0.3056588656581317,1628786,207007,nan,nan,nan,nan,nan,nan,nan,nan,0.6,0.4,nan,nan,nan,nan,nan,nan,nan,nan
NC_014960,3532378,True,0.5384967293987223,2971342,3493790,nan,nan,nan,nan,nan,nan,nan,nan,0.1,0.9,nan,nan,nan,nan,nan,nan,nan,nan
NC_015436,2227296,False,0.5055803090384036,2226816,200356,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NC_015499,1898865,False,0.3386623061671051,1193,832112,1223063,1554324,nan,nan,nan,nan,nan,nan,0.75,0.08333333333333333,0.08333333333333333,0.08333333333333333,nan,nan,nan,nan,nan,nan
NC_018709,1635301,False,0.3053994341102953,1628359,191490,624281,nan,nan,nan,nan,nan,nan,nan,0.47368421052631576,0.47368421052631576,0.05263157894736842,nan,nan,nan,nan,nan,nan,nan
NC_011852,2269156,True,0.3999310756951043,1507514,1253097,37268,1898601,803994,2152384,256300,nan,nan,nan,0.03333333333333333,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.16666666666666666,0.06666666666666667,0.03333333333333333,nan,nan,nan
NC_011025,820453,True,0.3070949828935966,816159,190146,712246,362659,482107,613893,nan,nan,nan,nan,0.22727272727272727,0.25,0.1590909090909091,0.1590909090909091,0.1590909090909091,0.045454545454545456,nan,nan,nan,nan
NC_018522,5386705,False,0.5741394785866314,5368687,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_008544,1055417,False,0.6732902729442486,361141,21172,nan,nan,nan,nan,nan,nan,nan,nan,0.6428571428571429,0.35714285714285715,nan,nan,nan,nan,nan,nan,nan,nan
NC_023036,5421267,False,0.6688536093130997,436838,5421249,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan
NC_012580,1046382,False,0.47035977300832776,1925,185124,92420,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.09090909090909091,0.09090909090909091,nan,nan,nan,nan,nan,nan,nan
NC_022653,3916828,False,0.46464230749984425,4037,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_010102,4858887,False,0.5210975270674127,4031232,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP010896,6143950,False,0.6035708298407376,6136504,4029482,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP025491,4333322,True,0.3686218102416576,3796740,1545,nan,nan,nan,nan,nan,nan,nan,nan,0.6428571428571429,0.35714285714285715,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP012802,5332063,False,0.5053905027003619,4593303,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_011295,1424912,False,0.44770133173136306,18111,404179,107176,nan,nan,nan,nan,nan,nan,nan,0.7777777777777778,0.1111111111111111,0.1111111111111111,nan,nan,nan,nan,nan,nan,nan
NC_019680,3697276,True,0.4851682698289227,34613,3405350,2647003,1662578,3010520,2105221,1027289,408347,nan,nan,0.16981132075471697,0.16981132075471697,0.1320754716981132,0.1320754716981132,0.1320754716981132,0.1320754716981132,0.09433962264150944,0.03773584905660377,nan,nan
NC_022224,988134,False,0.44087846385206864,544197,872787,982956,nan,nan,nan,nan,nan,nan,nan,0.7777777777777778,0.1111111111111111,0.1111111111111111,nan,nan,nan,nan,nan,nan,nan
NC_015945,3842422,True,0.4135797681774672,3366079,1365070,1791130,nan,nan,nan,nan,nan,nan,nan,0.18181818181818182,0.6363636363636364,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan
NC_021499,6285863,False,0.6555451494886223,54508,4381908,5694557,nan,nan,nan,nan,nan,nan,nan,0.6,0.3333333333333333,0.06666666666666667,nan,nan,nan,nan,nan,nan,nan
NZ_AP014646,6850954,False,0.6596132451042584,6825281,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP009500,2484335,False,0.5331527350377465,2483290,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_013260,2752854,True,0.5858163927327784,24705,2489054,nan,nan,nan,nan,nan,nan,nan,nan,0.6,0.4,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013237,1984441,False,0.36894772885664023,1589699,85,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NC_020935,1038541,True,0.4132884498541704,4,716658,nan,nan,nan,nan,nan,nan,nan,nan,0.18181818181818182,0.8181818181818182,nan,nan,nan,nan,nan,nan,nan,nan
NC_015684,3595748,False,0.6247545712324668,129326,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_022738,5644569,False,0.6182838760585618,21254,4182803,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NZ_LN999844,2614649,False,0.3814221335253795,1197,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_013504,1755993,False,0.3448567277887782,13049,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011584,4876110,False,0.5537811903340983,4339380,3900375,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NC_021173,3967794,False,0.6712460374706953,112928,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_022347,1673221,True,0.31438345562241926,3165,226836,480140,942520,1523370,nan,nan,nan,nan,nan,0.6428571428571429,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,nan,nan,nan,nan,nan
NC_017268,1139281,False,0.5276538448372263,2594,742481,948540,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.09090909090909091,0.09090909090909091,nan,nan,nan,nan,nan,nan,nan
NZ_LN831024,6316979,False,0.665229534560745,6297871,1110221,5761361,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.09090909090909091,0.09090909090909091,nan,nan,nan,nan,nan,nan,nan
NZ_CP007030,2158359,False,0.4591219532987793,2155363,556521,1915968,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.09090909090909091,0.09090909090909091,nan,nan,nan,nan,nan,nan,nan
NC_017509,925576,True,0.28456658340319974,155,108543,509286,311848,699780,643566,nan,nan,nan,nan,0.15,0.35,0.35,0.05,0.05,0.05,nan,nan,nan,nan
NC_008800,4615899,False,0.47271051641294576,4602662,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_010410,3936291,False,0.393799899448491,3925496,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_018011,3734239,True,0.5664573156672618,3665524,2511167,1747975,1183510,nan,nan,nan,nan,nan,nan,0.06666666666666667,0.4666666666666667,0.4,0.06666666666666667,nan,nan,nan,nan,nan,nan
NC_021726,3951920,False,0.38955115488167774,32921,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_013895,1809746,False,0.44211342365171685,1809409,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_021744,2225962,False,0.36925697743267855,2223968,745957,nan,nan,nan,nan,nan,nan,nan,nan,0.9166666666666666,0.08333333333333333,nan,nan,nan,nan,nan,nan,nan,nan
NC_017434,1042522,True,0.4130742564665302,9,719996,nan,nan,nan,nan,nan,nan,nan,nan,0.18181818181818182,0.8181818181818182,nan,nan,nan,nan,nan,nan,nan,nan
NC_023032,4377544,False,0.5688792619788631,28683,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_017517,2287777,True,0.5149876932935334,2084318,17591,1837886,nan,nan,nan,nan,nan,nan,nan,0.058823529411764705,0.5294117647058824,0.4117647058823529,nan,nan,nan,nan,nan,nan,nan
NC_008209,4133097,True,0.5896871038836011,125477,540697,nan,nan,nan,nan,nan,nan,nan,nan,0.4,0.6,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP009583,2503722,False,0.5334733648544048,2502673,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_015913,1620005,False,0.2826022141906969,1900,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_LK391695,4696984,True,0.6233766178466863,3067597,4656777,nan,nan,nan,nan,nan,nan,nan,nan,0.1,0.9,nan,nan,nan,nan,nan,nan,nan,nan
NC_010163,1496992,False,0.31927759132981337,50,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_018016,2399175,True,0.37217626892577654,8791,973951,1661130,731564,1222305,1877309,nan,nan,nan,nan,0.175,0.225,0.225,0.175,0.175,0.025,nan,nan,nan,nan
NC_020301,1802699,False,0.38830608992405274,1802618,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_020891,3063596,True,0.7300407756114057,2986294,574302,1411240,1734091,2607882,1110202,2052328,2337613,848679,nan,0.125,0.16071428571428573,0.16071428571428573,0.16071428571428573,0.16071428571428573,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.017857142857142856,nan
NZ_CP006741,2337521,True,0.5996737569416488,8617,581844,1203648,2028156,1748525,1401154,nan,nan,nan,nan,0.18181818181818182,0.41818181818181815,0.14545454545454545,0.12727272727272726,0.10909090909090909,0.01818181818181818,nan,nan,nan,nan
NZ_CP007152,4616532,True,0.5707940505990211,4609298,3333227,4151806,nan,nan,nan,nan,nan,nan,nan,0.35714285714285715,0.32142857142857145,0.32142857142857145,nan,nan,nan,nan,nan,nan,nan
NZ_CP010254,4105331,True,0.67707792623786,3476399,70160,733563,2388114,nan,nan,nan,nan,nan,nan,0.2903225806451613,0.2903225806451613,0.22580645161290322,0.1935483870967742,nan,nan,nan,nan,nan,nan
NZ_CP022340,3014434,False,0.38497708027443955,4681,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP012503,2172875,False,0.35598228153943506,1049,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_AP012544,2924929,False,0.479152485410757,2920237,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP010257,4096713,True,0.6770618298133162,3477451,70146,732489,2389170,nan,nan,nan,nan,nan,nan,0.2903225806451613,0.2903225806451613,0.22580645161290322,0.1935483870967742,nan,nan,nan,nan,nan,nan
NZ_CP009693,1892782,False,0.3215637088687445,657147,1874040,nan,nan,nan,nan,nan,nan,nan,nan,0.3,0.7,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP010450,1791401,False,0.3856316927365788,4478,1612714,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan
NC_022075,4071167,False,0.4618832880105385,3628,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_012892,4558947,False,0.5083261551406498,3760266,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP007312,4685849,False,0.5216484782160073,3957004,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_014962,5472964,True,0.6244407966140468,2931074,7481,2443074,4593782,946590,1976786,nan,nan,nan,nan,0.225,0.225,0.225,0.225,0.075,0.025,nan,nan,nan,nan
NC_020209,5512241,False,0.6084726701898556,4710551,1854797,nan,nan,nan,nan,nan,nan,nan,nan,0.875,0.125,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP021868,2167120,False,0.35603889032448593,2161703,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_020941,1042171,True,0.4130253096660721,4,720321,nan,nan,nan,nan,nan,nan,nan,nan,0.18181818181818182,0.8181818181818182,nan,nan,nan,nan,nan,nan,nan,nan
NZ_AP014940,6096022,False,0.6936356200814235,6070969,1629582,3927015,3369485,5546508,nan,nan,nan,nan,nan,0.6470588235294118,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.058823529411764705,nan,nan,nan,nan,nan
NZ_CP015495,4829781,True,0.6929769693491279,4829275,3871241,2334528,nan,nan,nan,nan,nan,nan,nan,0.45,0.5,0.05,nan,nan,nan,nan,nan,nan,nan
NZ_CP011388,5012599,False,0.4892986652233702,2144490,5011794,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP008953,8961318,False,0.6889199780657265,8856434,7184494,2323075,nan,nan,nan,nan,nan,nan,nan,0.8,0.1,0.1,nan,nan,nan,nan,nan,nan,nan
NC_022132,1584486,False,0.317563550577285,340330,191129,52918,nan,nan,nan,nan,nan,nan,nan,0.6923076923076923,0.23076923076923078,0.07692307692307693,nan,nan,nan,nan,nan,nan,nan
NC_011593,2832748,False,0.5986314349176136,8192,2343313,1334438,2017895,1667976,295076,761990,nan,nan,nan,0.24324324324324326,0.24324324324324326,0.21621621621621623,0.13513513513513514,0.08108108108108109,0.05405405405405406,0.02702702702702703,nan,nan,nan
NC_020911,4812600,True,0.5463988280762997,4779664,437196,2093309,3018980,nan,nan,nan,nan,nan,nan,0.6,0.2,0.15,0.05,nan,nan,nan,nan,nan,nan
NC_008095,9139763,False,0.6889123930237578,9134369,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP014143,3864326,False,0.588510907206069,1021932,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP020100,4035153,False,0.6008079495374773,1021969,4034957,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP009256,3803317,False,0.3916247317801803,462551,3788577,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan
NC_012857,1323321,True,0.6445458055906315,2548,453380,915774,nan,nan,nan,nan,nan,nan,nan,0.6470588235294118,0.29411764705882354,0.058823529411764705,nan,nan,nan,nan,nan,nan,nan
NC_019425,3650416,False,0.34526311521755326,5868,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP017054,4373909,False,0.4139452832694965,2925230,3676007,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NC_023065,4365796,True,0.6328497712673703,13763,3264417,3762767,393954,nan,nan,nan,nan,nan,nan,0.6428571428571429,0.21428571428571427,0.07142857142857142,0.07142857142857142,nan,nan,nan,nan,nan,nan
NC_018650,5253138,False,0.5074485003059124,5237067,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_014828,3008576,False,0.555585100725393,3007670,284427,641159,1962573,nan,nan,nan,nan,nan,nan,0.42857142857142855,0.42857142857142855,0.09523809523809523,0.047619047619047616,nan,nan,nan,nan,nan,nan
NZ_CP009467,3621606,False,0.4495290211027925,159207,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_020833,2657957,True,0.41009692782840357,509371,10605,2420375,nan,nan,nan,nan,nan,nan,nan,0.47368421052631576,0.47368421052631576,0.05263157894736842,nan,nan,nan,nan,nan,nan,nan
NC_014926,1682965,True,0.5211486869899256,1672139,927958,1395622,nan,nan,nan,nan,nan,nan,nan,0.2857142857142857,0.42857142857142855,0.2857142857142857,nan,nan,nan,nan,nan,nan,nan
NZ_CP007283,4685848,False,0.5216603270101804,3957005,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_012667,1086784,False,0.4674811186031447,274239,1085658,175186,772881,nan,nan,nan,nan,nan,nan,0.45,0.45,0.05,0.05,nan,nan,nan,nan,nan,nan
NZ_CP011507,6452803,False,0.598972415553365,3232217,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_010741,1139457,False,0.5276030600540433,2611,742680,948733,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.09090909090909091,0.09090909090909091,nan,nan,nan,nan,nan,nan,nan
NC_018418,159923,True,0.15633148452692858,48224,151587,18544,101735,nan,nan,nan,nan,nan,nan,0.4,0.26666666666666666,0.2,0.13333333333333333,nan,nan,nan,nan,nan,nan
NZ_CP020584,3974901,False,0.3907272155960614,3450045,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP006030,2693877,False,0.38472172263247356,70,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP017099,6641902,False,0.6629192963100028,6621606,2692707,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP009111,7687653,False,0.6744214391570483,20833,2625369,4457366,nan,nan,nan,nan,nan,nan,nan,0.6428571428571429,0.2857142857142857,0.07142857142857142,nan,nan,nan,nan,nan,nan,nan
NZ_CP012930,4809628,False,0.5217239254262492,4075303,821887,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
