RefSeq,Sequence_length,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Avg_Occurance_oriC_0,Avg_Occurance_oriC_1,Avg_Occurance_oriC_2,Avg_Occurance_oriC_3,Avg_Occurance_oriC_4,Avg_Occurance_oriC_5,Avg_Occurance_oriC_6,Avg_Occurance_oriC_7,Avg_Occurance_oriC_8,Avg_Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,G_A_Occurance_oriC_0,G_A_Occurance_oriC_1,G_A_Occurance_oriC_2,G_A_Occurance_oriC_3,G_A_Occurance_oriC_4,G_A_Occurance_oriC_5,G_A_Occurance_oriC_6,G_A_Occurance_oriC_7,G_A_Occurance_oriC_8,G_A_Occurance_oriC_9,G_N_Occurance_oriC_0,G_N_Occurance_oriC_1,G_N_Occurance_oriC_2,G_N_Occurance_oriC_3,G_N_Occurance_oriC_4,G_N_Occurance_oriC_5,G_N_Occurance_oriC_6,G_N_Occurance_oriC_7,G_N_Occurance_oriC_8,G_N_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9
NZ_CP011185,4103696,0.6770486897664935,"(220.11971926689148, 1.1809077262878418, 251.46965289115906)",578083,70137,3319323,3738886,nan,nan,nan,nan,nan,nan,0.6316666666666666,0.4051334587674795,0.37192953707508275,0.04083333333333333,nan,nan,nan,nan,nan,nan,0.36,0.28,0.28,0.08,nan,nan,nan,nan,nan,nan,1.0,0.4211019379191189,0.4781693479638401,0.0,nan,nan,nan,nan,nan,nan,1.0,0.41943189715079915,0.479548800336491,0.0,nan,nan,nan,nan,nan,nan,0.16666666666666666,0.5,0.25,0.08333333333333333,nan,nan,nan,nan,nan,nan
NZ_CP015429,1622156,0.37859367409792893,"(93.97086715698242, 0.5372915267944336, 104.47930097579956)",3231,1386417,1247344,nan,nan,nan,nan,nan,nan,nan,0.6458333333333334,0.31414689042487337,0.22395833333333331,nan,nan,nan,nan,nan,nan,nan,0.25,0.1875,0.5625,nan,nan,nan,nan,nan,nan,nan,1.0,0.36787711418308017,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,0.36787711418308017,0.0,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,0.3333333333333333,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan
NZ_CP024632,3288057,0.387547417821528,"(173.11834740638733, 1.1359710693359375, 197.71701335906982)",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP017650,3967717,0.39059817018199633,"(210.54199147224426, 1.0693402290344238, 242.5048279762268)",12037,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013674,5033346,0.6372218401039785,"(255.0616979598999, 1.601444959640503, 294.27045345306396)",616940,5008104,nan,nan,nan,nan,nan,nan,nan,nan,0.6071428571428572,0.39285714285714285,nan,nan,nan,nan,nan,nan,nan,nan,0.42857142857142855,0.5714285714285714,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP015947,3336955,0.38316339297353424,"(173.86651182174683, 0.6841161251068115, 194.7476623058319)",422,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP021104,2239921,0.5098920899442436,"(124.12226033210754, 0.5435152053833008, 139.7783694267273)",2238587,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP010170,4832567,0.5074783236321401,"(248.085218667984, 1.1221098899841309, 281.07539200782776)",3925492,105987,nan,nan,nan,nan,nan,nan,nan,nan,0.5691176470588235,0.4308823529411765,nan,nan,nan,nan,nan,nan,nan,nan,0.1,0.9,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.17647058823529413,0.8235294117647058,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP019240,3916274,0.5903871894561004,"(207.24014806747437, 0.9629263877868652, 233.20573782920837)",1630842,292079,3524554,nan,nan,nan,nan,nan,nan,nan,0.5227272727272727,0.28409090909090906,0.23141674101730136,nan,nan,nan,nan,nan,nan,nan,0.09090909090909091,0.6363636363636364,0.2727272727272727,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0754786321402668,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.07746105920166602,nan,nan,nan,nan,nan,nan,nan,0.0,0.5,0.5,nan,nan,nan,nan,nan,nan,nan
NZ_CP017188,5364156,0.6458682409683835,"(278.54820680618286, 1.3550586700439453, 320.2865240573883)",3850951,5245162,253801,nan,nan,nan,nan,nan,nan,nan,0.5491071428571428,0.3794642857142857,0.11873310424318843,nan,nan,nan,nan,nan,nan,nan,0.07142857142857142,0.6428571428571429,0.2857142857142857,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.09567848768945303,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.09353964356901502,nan,nan,nan,nan,nan,nan,nan,0.125,0.875,0.0,nan,nan,nan,nan,nan,nan,nan
NZ_CP016655,2173607,0.5172664607723475,"(102.73523235321045, 0.46446990966796875, 116.18378186225891)",385147,1854638,nan,nan,nan,nan,nan,nan,nan,nan,0.5793478260869566,0.4206521739130435,nan,nan,nan,nan,nan,nan,nan,nan,0.1,0.9,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.21739130434782608,0.782608695652174,nan,nan,nan,nan,nan,nan,nan,nan
NC_010814,3917761,0.5477046711118927,"(202.39956736564636, 1.1164700984954834, 233.69319486618042)",690881,339099,3879977,nan,nan,nan,nan,nan,nan,nan,0.6190476190476191,0.31062425379499603,0.29960317460317465,nan,nan,nan,nan,nan,nan,nan,0.14285714285714285,0.21428571428571427,0.6428571428571429,nan,nan,nan,nan,nan,nan,nan,1.0,0.4597726567706942,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,0.45732753301246454,0.0,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,0.1111111111111111,0.5555555555555556,nan,nan,nan,nan,nan,nan,nan
NZ_CP012080,4102205,0.6771060929426979,"(230.44656896591187, 1.0914742946624756, 261.93854331970215)",733553,45305,3473270,nan,nan,nan,nan,nan,nan,nan,0.6354895104895104,0.2841573372026689,0.13199300699300698,nan,nan,nan,nan,nan,nan,nan,0.2692307692307692,0.38461538461538464,0.34615384615384615,nan,nan,nan,nan,nan,nan,nan,1.0,0.10475414975135962,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,0.10180526898938606,0.0,nan,nan,nan,nan,nan,nan,nan,0.2727272727272727,0.5454545454545454,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan
NZ_CP023515,3381046,0.4261651571732535,"(179.88026547431946, 0.8076996803283691, 204.454749584198)",1425870,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016790,3960308,0.3809466334436615,"(211.66664814949036, 1.1358387470245361, 241.35110068321228)",159126,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011176,4102201,0.6771057780932723,"(223.25603795051575, 1.2683379650115967, 256.0285744667053)",733590,45301,3474315,nan,nan,nan,nan,nan,nan,nan,0.6354895104895104,0.28476417906530477,0.13199300699300698,nan,nan,nan,nan,nan,nan,nan,0.2692307692307692,0.38461538461538464,0.34615384615384615,nan,nan,nan,nan,nan,nan,nan,1.0,0.10596375737627409,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,0.10302302881501493,0.0,nan,nan,nan,nan,nan,nan,nan,0.2727272727272727,0.5454545454545454,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan
NZ_CP009101,4411515,0.6561432977106504,"(237.60486459732056, 1.3547956943511963, 275.3734886646271)",3903597,4411204,nan,nan,nan,nan,nan,nan,nan,nan,0.5625,0.4375,nan,nan,nan,nan,nan,nan,nan,nan,0.25,0.75,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013484,3362673,0.4464897419404147,"(183.37355279922485, 0.9700086116790771, 209.39758396148682)",2371729,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP007705,2124100,0.5715145237983146,"(102.77254676818848, 0.5782351493835449, 115.56752061843872)",1630123,2022601,58835,nan,nan,nan,nan,nan,nan,nan,0.65625,0.28299032046047756,0.140625,nan,nan,nan,nan,nan,nan,nan,0.375,0.5625,0.0625,nan,nan,nan,nan,nan,nan,nan,1.0,0.15670302894873112,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,0.16275825289317902,0.0,nan,nan,nan,nan,nan,nan,nan,0.25,0.25,0.5,nan,nan,nan,nan,nan,nan,nan
NZ_CP016294,4198652,0.6684855043952201,"(211.32738184928894, 0.9402163028717041, 240.18872165679932)",1821871,1442951,1047250,693077,3660659,4164906,nan,nan,nan,nan,0.763157894736842,0.3837531468864641,0.2486175295288624,0.23292727308703237,0.18536299314629412,0.07894736842105263,nan,nan,nan,nan,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.47368421052631576,0.3157894736842105,nan,nan,nan,nan,1.0,0.7414546010327624,0.47145915894278323,0.22979917903033875,0.3440587506413825,0.0,nan,nan,nan,nan,1.0,0.7409264075657256,0.470379380225298,0.2282257027914749,0.34476164299642553,0.0,nan,nan,nan,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan
NZ_CP006664,4200387,0.5871851807940554,"(242.00815200805664, 0.8450558185577393, 273.9055030345917)",4193524,1739121,nan,nan,nan,nan,nan,nan,nan,nan,0.675,0.325,nan,nan,nan,nan,nan,nan,nan,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.2,0.8,nan,nan,nan,nan,nan,nan,nan,nan
NC_016633,3590853,0.46197296297007984,"(207.25021409988403, 1.2338311672210693, 236.61280226707458)",6290,2098767,nan,nan,nan,nan,nan,nan,nan,nan,0.6009615384615384,0.39903846153846156,nan,nan,nan,nan,nan,nan,nan,nan,0.25,0.75,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.15384615384615385,0.8461538461538461,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP009007,5175551,0.6477202137511542,"(267.48024702072144, 1.318166971206665, 313.944349527359)",5132721,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011717,4110588,0.6770289311407517,"(229.42935490608215, 1.1442852020263672, 258.2173318862915)",705494,45311,3482704,nan,nan,nan,nan,nan,nan,nan,0.6354895104895104,0.28675440982998845,0.13199300699300698,nan,nan,nan,nan,nan,nan,nan,0.2692307692307692,0.38461538461538464,0.34615384615384615,nan,nan,nan,nan,nan,nan,nan,1.0,0.1099932189497326,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,0.10695449030029124,0.0,nan,nan,nan,nan,nan,nan,nan,0.2727272727272727,0.5454545454545454,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan
NZ_CP010122,5333488,0.5056544610206304,"(279.8069739341736, 1.5617601871490479, 323.90759086608887)",1275284,3264605,4754095,nan,nan,nan,nan,nan,nan,nan,0.6363636363636362,0.5108409035520832,0.2272727272727273,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,0.3333333333333333,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,1.0,0.7482773271450107,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,0.749631741608777,0.0,nan,nan,nan,nan,nan,nan,nan,0.21212121212121213,0.21212121212121213,0.5757575757575758,nan,nan,nan,nan,nan,nan,nan
NC_017949,2530294,0.3574027365989881,"(142.58367657661438, 0.9470810890197754, 162.8191204071045)",7846,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP008889,3029021,0.6912715362488407,"(166.42684125900269, 0.8708570003509521, 192.56097531318665)",1511820,1872551,70767,2168988,2746883,nan,nan,nan,nan,nan,0.5288461538461539,0.49288583217773424,0.3942307692307692,0.3615669803568367,0.1719007943519524,nan,nan,nan,nan,nan,0.11538461538461539,0.11538461538461539,0.5769230769230769,0.038461538461538464,0.15384615384615385,nan,nan,nan,nan,nan,1.0,0.925727484142328,0.0,0.7021194102130273,0.26620220728838145,nan,nan,nan,nan,nan,1.0,0.9304312291839936,0.0,0.7056869727527811,0.2675548162732743,nan,nan,nan,nan,nan,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
NC_008528,1780517,0.3788888283571569,"(102.27933979034424, 0.4920012950897217, 115.15754270553589)",18306,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP017261,2710941,0.4666449767811251,"(159.19086337089539, 0.6586759090423584, 178.76044416427612)",2420632,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP007742,1191996,0.5736730660170001,"(59.04238677024841, 0.2917814254760742, 66.0392107963562)",379985,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP006834,5114241,0.5063157954425691,"(268.5570845603943, 1.7396113872528076, 315.51466512680054)",16716,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP006957,2524779,0.410982901869827,"(142.01516246795654, 0.698624849319458, 161.44522356987)",489347,2492323,nan,nan,nan,nan,nan,nan,nan,nan,0.7463942307692307,0.2536057692307692,nan,nan,nan,nan,nan,nan,nan,nan,0.5625,0.4375,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.4230769230769231,0.5769230769230769,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP018835,3471064,0.4547591170891692,"(193.48691058158875, 1.2131524085998535, 216.72140622138977)",1949035,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP023511,2121309,0.40683841910820157,"(117.58182787895203, 0.7076478004455566, 132.8127133846283)",2120660,637536,nan,nan,nan,nan,nan,nan,nan,nan,0.6602564102564102,0.33974358974358976,nan,nan,nan,nan,nan,nan,nan,nan,0.3076923076923077,0.6923076923076923,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,0.6666666666666666,nan,nan,nan,nan,nan,nan,nan,nan
NC_014830,4024382,0.7070365089596365,"(213.48447966575623, 1.2569732666015625, 240.86204600334167)",2017500,2387081,1510921,1102516,85513,3068980,474186,3651408,nan,nan,0.5387931034482758,0.44282764351941967,0.4089147663754042,0.30286826056952,0.3017241379310345,0.24852426383560572,0.10523323644519728,0.09298057396202462,nan,nan,0.15517241379310345,0.15517241379310345,0.15517241379310345,0.15517241379310345,0.20689655172413793,0.08620689655172414,0.017241379310344827,0.06896551724137931,nan,nan,1.0,0.8078665435618466,0.7410244733213972,0.5287076489266799,0.0,0.45336885073748523,0.20205878255155535,0.1505829803427388,nan,nan,1.0,0.8082716167227286,0.7394621783871161,0.5275929795582965,0.0,0.4545213080532136,0.20163278391888892,0.1523737982639804,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan
NZ_CP011754,4106673,0.677077770740451,"(217.15818214416504, 1.4066519737243652, 248.47094535827637)",732471,45295,3475640,nan,nan,nan,nan,nan,nan,nan,0.6354895104895104,0.28299438135787003,0.13199300699300698,nan,nan,nan,nan,nan,nan,nan,0.2692307692307692,0.38461538461538464,0.34615384615384615,nan,nan,nan,nan,nan,nan,nan,1.0,0.10243820883669473,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,0.09946938652485522,0.0,nan,nan,nan,nan,nan,nan,nan,0.2727272727272727,0.5454545454545454,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan
NZ_CP014869,3862244,0.6416451161552714,"(211.655677318573, 1.2551448345184326, 241.7137472629547)",1972597,1255456,3349101,194682,3796541,nan,nan,nan,nan,nan,0.6059523809523809,0.34831966095117034,0.2721094887363382,0.23095238095238094,0.07603860621651123,nan,nan,nan,nan,nan,0.2,0.2,0.2571428571428571,0.2571428571428571,0.08571428571428572,nan,nan,nan,nan,nan,1.0,0.5966393219023407,0.35978660397150597,0.0,0.10812102940804257,nan,nan,nan,nan,nan,1.0,0.5966393219023407,0.36198468430718006,0.0,0.11031910974371666,nan,nan,nan,nan,nan,0.16666666666666666,0.16666666666666666,0.0,0.0,0.6666666666666666,nan,nan,nan,nan,nan
NZ_CP012046,5876049,0.677157559441727,"(316.80569434165955, 1.5416741371154785, 367.08159351348877)",2029849,5866009,4333282,nan,nan,nan,nan,nan,nan,nan,0.5178571428571428,0.4486607142857143,0.41339113264151667,nan,nan,nan,nan,nan,nan,nan,0.07142857142857142,0.07142857142857142,0.8571428571428571,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.7593335896272311,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.7603023695102642,nan,nan,nan,nan,nan,nan,nan,0.0,0.9375,0.0625,nan,nan,nan,nan,nan,nan,nan
NZ_CP025055,6752906,0.6620486054448262,"(356.718777179718, 1.8628084659576416, 412.55867981910706)",4374289,1780833,6727209,1147422,6114586,nan,nan,nan,nan,nan,0.543937969924812,0.42501582819696504,0.3059210526315789,0.26409898981384067,0.20090724336255866,nan,nan,nan,nan,nan,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.47368421052631576,0.05263157894736842,nan,nan,nan,nan,nan,1.0,0.7448731788586097,0.0,0.4756710810397294,0.2603671183040647,nan,nan,nan,nan,nan,1.0,0.7437239685157166,0.0,0.47452187069683627,0.2603671183040647,nan,nan,nan,nan,nan,0.017857142857142856,0.05357142857142857,0.05357142857142857,0.75,0.125,nan,nan,nan,nan,nan
NC_007164,2462499,0.6139543609966949,"(142.30790424346924, 0.5798699855804443, 162.1447548866272)",1096024,18440,2043788,nan,nan,nan,nan,nan,nan,nan,0.547008547008547,0.4337606837606838,0.20673680124312277,nan,nan,nan,nan,nan,nan,nan,0.07692307692307693,0.07692307692307693,0.8461538461538461,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.37307718006206475,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.37694694798734946,nan,nan,nan,nan,nan,nan,nan,0.1111111111111111,0.8888888888888888,0.0,nan,nan,nan,nan,nan,nan,nan
NZ_CP023052,3086245,0.38050252005268537,"(174.9471824169159, 1.0461552143096924, 197.98877024650574)",3085088,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_020802,3052410,0.38616503025478227,"(145.69066214561462, 0.6677594184875488, 164.91984510421753)",21533,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_020163,4798435,0.5068012800006669,"(260.92123794555664, 1.3099727630615234, 297.62163400650024)",4692443,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP018151,3620317,0.6814132574578414,"(197.4927155971527, 1.037768840789795, 227.88582801818848)",1961665,1587256,2303743,2625926,12810,652667,332361,3288984,nan,nan,0.5275641025641026,0.5023961708903022,0.4873023457549155,0.31525254520949186,0.24807692307692308,0.21901445442864098,0.13855943009212995,0.12253652513331989,nan,nan,0.03333333333333333,0.13333333333333333,0.06666666666666667,0.3,0.1,0.1,0.1,0.16666666666666666,nan,nan,1.0,0.9558125656783224,0.7923317466320794,0.5967413231765026,0.0,0.38844352923964004,0.19399259242620806,0.19421296197927068,nan,nan,1.0,0.9537721178828864,0.7927750722850183,0.5976021909947982,0.0,0.3876142884749239,0.19357846127564504,0.19593313855400885,nan,nan,0.07692307692307693,0.23076923076923078,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,nan,nan
NZ_CP016306,4123013,0.6369431772347067,"(189.82102632522583, 0.9415922164916992, 217.62430047988892)",2645386,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_017664,4897452,0.5084725690011868,"(260.70665431022644, 1.5506269931793213, 300.2148778438568)",4151395,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_017121,2906044,0.530355011830516,"(165.5574128627777, 0.9569933414459229, 189.2844934463501)",2901547,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_006270,4222597,0.4619439174517483,"(193.76924681663513, 1.0683531761169434, 219.7711238861084)",30547,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
