RefSeq,Sequence_length,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Avg_Occurance_oriC_0,Avg_Occurance_oriC_1,Avg_Occurance_oriC_2,Avg_Occurance_oriC_3,Avg_Occurance_oriC_4,Avg_Occurance_oriC_5,Avg_Occurance_oriC_6,Avg_Occurance_oriC_7,Avg_Occurance_oriC_8,Avg_Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,G_Occurance_oriC_0,G_Occurance_oriC_1,G_Occurance_oriC_2,G_Occurance_oriC_3,G_Occurance_oriC_4,G_Occurance_oriC_5,G_Occurance_oriC_6,G_Occurance_oriC_7,G_Occurance_oriC_8,G_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9,Prediction_oriC_0,Prediction_oriC_1,Prediction_oriC_2,Prediction_oriC_3,Prediction_oriC_4,Prediction_oriC_5,Prediction_oriC_6,Prediction_oriC_7,Prediction_oriC_8,Prediction_oriC_9
NZ_LN649259,4251652,0.43473666236088937,"(301.65739011764526, 1.5720932483673096, 348.6192681789398)",3237,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP021911,4161448,0.4389376005659569,"(265.18623876571655, 0.8747484683990479, 298.9142200946808)",3991524,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_020518,3976195,0.5113509272055319,"(262.92535281181335, 1.6904122829437256, 299.87769627571106)",3356692,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_008380,5057142,0.6109037476108047,"(387.95892667770386, 2.3534457683563232, 443.56271743774414)",5022449,1460419,4140316,nan,nan,nan,nan,nan,nan,nan,0.5884900537247747,0.30428588732397416,0.19997148473676374,nan,nan,nan,nan,nan,nan,nan,0.5384615384615384,0.38461538461538464,0.07692307692307693,nan,nan,nan,nan,nan,nan,nan,0.9770086227127857,0.27824227735653784,0.022991377287214343,nan,nan,nan,nan,nan,nan,nan,0.25,0.25,0.5,nan,nan,nan,nan,nan,nan,nan,0.17744758076690115,-1.2314868031060948,-1.0646315751985762,nan,nan,nan,nan,nan,nan,nan
NC_010939,2331981,0.4121238552115133,"(211.4574272632599, 1.3377628326416016, 233.11414527893066)",2285643,1916981,408277,1626013,nan,nan,nan,nan,nan,nan,0.5006958716135627,0.38343661223202924,0.2993817113630815,0.11546574454805351,nan,nan,nan,nan,nan,nan,0.36666666666666664,0.03333333333333333,0.3,0.3,nan,nan,nan,nan,nan,nan,0.999057311810385,0.44121892760517856,0.4557208916650022,0.0009426881896150707,nan,nan,nan,nan,nan,nan,0.13636363636363635,0.4090909090909091,0.4090909090909091,0.045454545454545456,nan,nan,nan,nan,nan,nan,-1.1558864466079166,-1.1099890450796446,-0.7651212004591637,-1.0223676514789029,nan,nan,nan,nan,nan,nan
NC_010503,751679,0.2549652178656049,"(52.28751802444458, 0.26340746879577637, 57.79289984703064)",40229,209678,533259,417135,nan,nan,nan,nan,nan,nan,0.5555555555555556,0.35530759000022544,0.3438481999954915,0.018518518518518517,nan,nan,nan,nan,nan,nan,0.16666666666666666,0.3888888888888889,0.3888888888888889,0.05555555555555555,nan,nan,nan,nan,nan,nan,1.0,0.4270338811117874,0.3926557110975857,0.0,nan,nan,nan,nan,nan,nan,0.5,0.25,0.25,0.0,nan,nan,nan,nan,nan,nan,0.22396820599162215,-1.178963838645445,-1.226262378713387,-1.0074988533189222,nan,nan,nan,nan,nan,nan
NC_017093,8773466,0.708230817786266,"(649.1705186367035, 4.3024115562438965, 750.5737612247467)",21186,5741694,nan,nan,nan,nan,nan,nan,nan,nan,0.8972886722767193,0.1027113277232808,nan,nan,nan,nan,nan,nan,nan,nan,0.6923076923076923,0.3076923076923077,nan,nan,nan,nan,nan,nan,nan,nan,0.9995583245224653,0.0004416754775347087,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0049529482617485,-0.9975002500365528,nan,nan,nan,nan,nan,nan,nan,nan
NC_018025,6500104,0.5007753722094292,"(437.7643823623657, 1.3206214904785156, 500.95000433921814)",5731609,624409,1642597,4458118,2679684,3382073,nan,nan,nan,nan,0.5060873272275798,0.4340970792236121,0.3112377340460971,0.29518216660616975,0.1342411594047193,0.032805994062439864,nan,nan,nan,nan,0.19444444444444445,0.1111111111111111,0.2777777777777778,0.3055555555555556,0.05555555555555555,0.05555555555555555,nan,nan,nan,nan,0.9408388138340394,0.9996907648575977,0.592105637126471,0.4310547740501878,0.17695515670115558,0.00030923514240233096,nan,nan,nan,nan,0.3829787234042553,0.19148936170212766,0.06382978723404255,0.14893617021276595,0.1702127659574468,0.0425531914893617,nan,nan,nan,nan,-0.9226077754555648,-0.9738640187080856,-0.9628656983457811,-1.063840729572207,-1.0125134926242945,-1.0068952440627195,nan,nan,nan,nan
NC_008542,3483902,0.6678141348407619,"(225.48569464683533, 1.4633984565734863, 264.9374842643738)",68112,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP009290,6702062,0.6275588020522639,"(492.0008821487427, 1.4720125198364258, 566.857442855835)",29500,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_015731,3783444,0.45443067216007427,"(306.36525082588196, 1.869574785232544, 346.04018807411194)",3773896,380147,1337390,nan,nan,nan,nan,nan,nan,nan,0.73,0.38307128338210134,0.1275,nan,nan,nan,nan,nan,nan,nan,0.75,0.1875,0.0625,nan,nan,nan,nan,nan,nan,nan,1.0,0.7217138501463041,0.0,nan,nan,nan,nan,nan,nan,nan,0.44,0.24,0.32,nan,nan,nan,nan,nan,nan,nan,1.1407626992913995,-1.3182907075758417,-1.0048213920794078,nan,nan,nan,nan,nan,nan,nan
NZ_CP006716,2294458,0.5874489748777271,"(166.0495719909668, 1.3711166381835938, 183.68051171302795)",2232050,2013987,676607,901728,1099085,nan,nan,nan,nan,nan,0.47886543954044747,0.4265071993674161,0.28812310798683133,0.2275398400876565,0.041967893792885826,nan,nan,nan,nan,nan,0.4375,0.0625,0.0625,0.3125,0.125,nan,nan,nan,nan,nan,0.9990963186213425,0.7884501695308198,0.409012181103351,0.19154809169154086,0.0009036813786574838,nan,nan,nan,nan,nan,0.0,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,nan,nan,nan,nan,nan,-0.8630930396363903,-1.385206138695648,-1.1951143615161763,-1.2540905081827143,-1.0222918760285618,nan,nan,nan,nan,nan
NC_010843,277655,0.39273198753849203,"(23.70402431488037, 0.32711195945739746, 26.718294143676758)",180858,93534,65604,274590,160532,29104,126039,230212,nan,nan,0.14444444444444446,0.12222222222222223,0.10000000000000002,0.09999999999999999,0.08888888888888889,0.07777777777777778,0.022222222222222223,0.011111111111111112,nan,nan,0.03333333333333333,0.03333333333333333,0.16666666666666666,0.1,0.3,0.23333333333333334,0.06666666666666667,0.06666666666666667,nan,nan,0,0,0,0,0,0,0,0,nan,nan,0.4,0.2,0.2,0.2,0.0,0.0,0.0,0.0,nan,nan,-0.9999646785736767,-1.0123465531673341,-1.009243014028045,-1.0176822463169808,-0.9978809115094984,-1.0168172160666993,-1.0114354995804442,-1.0114354995804442,nan,nan
NC_015723,2684606,0.6668267149816398,"(185.68456363677979, 1.090179204940796, 213.51110005378723)",11494,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.000219845370082,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_019435,2250427,0.3587887987479709,"(182.68778800964355, 0.692924976348877, 201.56472778320312)",8126,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP009415,1878735,0.31341301460823373,"(148.33736777305603, 0.6888632774353027, 167.76427507400513)",353707,685334,1874757,nan,nan,nan,nan,nan,nan,nan,0.7223891328325781,0.2211183056638757,0.09564629389850071,nan,nan,nan,nan,nan,nan,nan,0.7777777777777778,0.1111111111111111,0.1111111111111111,nan,nan,nan,nan,nan,nan,nan,0.9980852728938698,0.11746119718486381,0.0019147271061301652,nan,nan,nan,nan,nan,nan,nan,0.391304347826087,0.43478260869565216,0.17391304347826086,nan,nan,nan,nan,nan,nan,nan,1.1809473540953155,-1.1332006464152196,-1.0206313816817394,nan,nan,nan,nan,nan,nan,nan
NC_013223,2864304,0.5754005161463308,"(223.73270535469055, 0.4952728748321533, 255.7966547012329)",2847544,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9995334322676959,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP006713,2359009,0.5864064104884721,"(188.867107629776, 1.050389051437378, 213.6457941532135)",2341283,211830,1950261,1745915,417678,659284,1102886,nan,nan,nan,0.6202959667372708,0.3701179609645741,0.2875278367525264,0.2246730122465701,0.22180369616046777,0.18486645347604927,0.07555656782494116,nan,nan,nan,0.2903225806451613,0.0967741935483871,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.03225806451612903,0.22580645161290322,nan,nan,nan,0.9991367481380797,0.8231034988691447,0.6383131569549678,0.44974868343709895,0.6331530239652743,0.41020611926071315,0.0008632518619202667,nan,nan,nan,0.5714285714285714,0.19047619047619047,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.0,0.0,nan,nan,nan,1.352720939016776,-1.1920595010895925,-1.0561231944825744,-1.0618551239143708,-1.1212701981226383,-1.4960643389223671,-1.0209862651661874,nan,nan,nan
NC_015437,2568361,0.5710696432471914,"(219.58129143714905, 0.8503646850585938, 247.72264099121094)",4751,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_017248,2117717,0.5716259537983592,"(173.0452492237091, 0.9374208450317383, 190.75770092010498)",2002355,45296,1614339,nan,nan,nan,nan,nan,nan,nan,0.549971420931543,0.5202292696320703,0.20893739703459638,nan,nan,nan,nan,nan,nan,nan,0.5625,0.0625,0.375,nan,nan,nan,nan,nan,nan,nan,0.837414262794629,0.9981878088962108,0.0018121911037891625,nan,nan,nan,nan,nan,nan,nan,0.25,0.25,0.5,nan,nan,nan,nan,nan,nan,nan,-0.6317371954044555,-0.9998106118791386,-1.022362595940053,nan,nan,nan,nan,nan,nan,nan
NZ_CP006696,2750603,0.5210373870747614,"(219.50525069236755, 1.4010522365570068, 244.20740675926208)",161735,2692073,845253,1346318,1827683,1582602,nan,nan,nan,nan,0.569257399240351,0.31965990950217177,0.25160894556834323,0.2233669038159475,0.13099859227826313,0.0835203785374267,nan,nan,nan,nan,0.375,0.375,0.125,0.041666666666666664,0.041666666666666664,0.041666666666666664,nan,nan,nan,nan,0.9994388643877199,0.8339797285065154,0.5464935033716963,0.17010071144784256,0.1846624435014561,0.0005611356122801059,nan,nan,nan,nan,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.125,0.16666666666666666,0.20833333333333334,nan,nan,nan,nan,0.2758305540946102,-1.6118447004810372,-1.0779966106714918,-1.0124534865031913,-1.0099442255255449,-1.013711098602557,nan,nan,nan,nan
NC_015732,3239340,0.4557588891564331,"(222.43628907203674, 1.448035478591919, 248.40422415733337)",1261,2670969,nan,nan,nan,nan,nan,nan,nan,nan,0.9165432863260082,0.08375960948660328,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan,0.9996298589780248,0.0012788284598098665,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0068369450874135,-1.013926323889593,nan,nan,nan,nan,nan,nan,nan,nan
NC_010120,2153416,0.5170032172139521,"(179.40220856666565, 1.099170446395874, 200.6320300102234)",16997,753597,1956908,nan,nan,nan,nan,nan,nan,nan,0.8168587983065265,0.21160081510296325,0.10988112843340027,nan,nan,nan,nan,nan,nan,nan,0.6923076923076923,0.07692307692307693,0.23076923076923078,nan,nan,nan,nan,nan,nan,nan,0.9963639407071252,0.41502222552866996,0.0036360592928748048,nan,nan,nan,nan,nan,nan,nan,0.7619047619047619,0.14285714285714285,0.09523809523809523,nan,nan,nan,nan,nan,nan,nan,1.0186757162627051,-1.0541064034257213,-1.0205704387715295,nan,nan,nan,nan,nan,nan,nan
NC_002516,6264404,0.6655573299550923,"(484.4221363067627, 0.021791934967041016, 557.1066825389862)",6245805,5718672,nan,nan,nan,nan,nan,nan,nan,nan,0.5366666666666666,0.13,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0.86,0.14,nan,nan,nan,nan,nan,nan,nan,nan,3.759679604383847,-1.0109044236800466,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016635,1978958,0.32363900598193596,"(136.76977705955505, 0.5628867149353027, 153.99116921424866)",12687,385370,nan,nan,nan,nan,nan,nan,nan,nan,0.8309113806736853,0.16908861932631478,nan,nan,nan,nan,nan,nan,nan,nan,0.9230769230769231,0.07692307692307693,nan,nan,nan,nan,nan,nan,nan,nan,0.9982286475155612,0.0017713524844388262,nan,nan,nan,nan,nan,nan,nan,nan,0.5714285714285714,0.42857142857142855,nan,nan,nan,nan,nan,nan,nan,nan,1.0168740207136322,-1.0115336387362968,nan,nan,nan,nan,nan,nan,nan,nan
NC_009943,3944167,0.5616861557839716,"(331.5572235584259, 0.9002952575683594, 372.39401602745056)",102192,491746,3583782,nan,nan,nan,nan,nan,nan,nan,0.5174692040399749,0.30472747674514983,0.23219070323464278,nan,nan,nan,nan,nan,nan,nan,0.45454545454545453,0.4090909090909091,0.13636363636363635,nan,nan,nan,nan,nan,nan,nan,0.8978621575744701,0.10509152114454023,0.16020847334029198,nan,nan,nan,nan,nan,nan,nan,0.2,0.4,0.4,nan,nan,nan,nan,nan,nan,nan,-1.3058897184616862,-0.9999660849721019,-1.1828110582517022,nan,nan,nan,nan,nan,nan,nan
NZ_CP011419,2255345,0.41089633736745373,"(150.8711178302765, 0.8763833045959473, 170.0907006263733)",2248043,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_010611,3904116,0.3903129415212048,"(304.6943054199219, 1.456845760345459, 342.256947517395)",4867,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_005072,1657990,0.30799160429194383,"(139.3069896697998, 0.891920804977417, 152.781729221344)",1619506,203058,379957,708733,892886,1189669,nan,nan,nan,nan,0.38562778844012496,0.372060994186727,0.3329195800453129,0.2495074815758254,0.1788416214663772,0.1523264699512257,nan,nan,nan,nan,0.2727272727272727,0.22727272727272727,0.09090909090909091,0.13636363636363635,0.13636363636363635,0.13636363636363635,nan,nan,nan,nan,0.6341560925931022,0.688152679529878,0.688152679529878,0.4454921416971732,0.27894910682337404,0.27894910682337404,nan,nan,nan,nan,0.25,0.2916666666666667,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.041666666666666664,nan,nan,nan,nan,-1.1139265409182437,-1.2133192109891278,-1.0602982204716236,-1.046142263169373,-1.039548103555064,-1.0251445098307395,nan,nan,nan,nan
NC_014315,3328570,0.5011752794743689,"(272.1525774002075, 1.4545927047729492, 302.4307658672333)",3327419,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_015311,2937589,0.5036065290277163,"(212.9545123577118, 1.8514585494995117, 238.97350597381592)",480341,2297805,1547035,2544037,nan,nan,nan,nan,nan,nan,0.391282953204846,0.38095238095238093,0.2857142857142857,0.2698412698412698,nan,nan,nan,nan,nan,nan,0.35714285714285715,0.5,0.07142857142857142,0.07142857142857142,nan,nan,nan,nan,nan,nan,0.48337266913834753,0.5,0.5,0.5,nan,nan,nan,nan,nan,nan,0.3333333333333333,0.14285714285714285,0.2857142857142857,0.23809523809523808,nan,nan,nan,nan,nan,nan,-0.8765603028076336,-0.9524134821445509,-1.0676176739951453,-1.0321168540936592,nan,nan,nan,nan,nan,nan
NC_006832,1512977,0.2747887112626299,"(103.72672915458679, 0.5565540790557861, 118.93094444274902)",1510538,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_017470,1894401,0.381476783426529,"(145.47866916656494, 1.2947211265563965, 164.28560662269592)",1893022,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_014355,4317083,0.5902659272476346,"(325.7130539417267, 0.6121265888214111, 361.9643099308014)",3389,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9997433048678879,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_016795,2123773,0.5715705021205185,"(159.82838320732117, 0.38672947883605957, 178.0242464542389)",409221,801623,nan,nan,nan,nan,nan,nan,nan,nan,0.6992882246215918,0.3007117753784082,nan,nan,nan,nan,nan,nan,nan,nan,0.6,0.4,nan,nan,nan,nan,nan,nan,nan,nan,0.9978646738647754,0.0021353261352246022,nan,nan,nan,nan,nan,nan,nan,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan,nan,1.2203839039107995,-1.0007020127299322,nan,nan,nan,nan,nan,nan,nan,nan
NC_014921,1118751,0.26859506717759357,"(84.52672791481018, 0.652625560760498, 91.74864292144775)",1048340,185779,806937,699274,411879,592165,nan,nan,nan,nan,0.5875278847403026,0.40594748996943225,0.25611170464688543,0.1409277239672921,0.10875637583974103,0.07401057679815888,nan,nan,nan,nan,0.5333333333333333,0.23333333333333334,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,nan,nan,nan,nan,0.9984810901183439,0.7537399058057326,0.47089921650475886,0.23560368472238913,0.25960246085255645,0.0015189098816561497,nan,nan,nan,nan,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.0,0.15384615384615385,0.15384615384615385,nan,nan,nan,nan,0.386566663174988,-1.417341888825022,-0.996158394650835,-1.034049960141929,-1.0103206698364753,-1.0172401363217043,nan,nan,nan,nan
NZ_CP010413,2421115,0.5908409968134517,"(189.4454026222229, 0.4710667133331299, 218.457834482193)",2260666,1792960,424447,206887,1525976,670107,1002732,nan,nan,nan,0.4969459887534149,0.3127806035974427,0.29229435591981173,0.264868580192451,0.23394584524783948,0.17531168170817693,0.08499845569102955,nan,nan,nan,0.2916666666666667,0.14583333333333334,0.020833333333333332,0.1875,0.1875,0.0625,0.10416666666666667,nan,nan,nan,0.9991712995935781,0.700841810792328,0.48104973442610177,0.6737724072440197,0.46433753574351844,0.26343504512453086,0.0008287004064220227,nan,nan,nan,0.2,0.2,0.25,0.1,0.05,0.05,0.15,nan,nan,nan,-1.0077133692307934,-1.1573691463961788,-0.9748579290326385,-1.0163201250413048,-1.0650051546471255,-1.0268119914860003,-1.0213198578058789,nan,nan,nan
NC_015761,4460105,0.5132968842661776,"(314.99878573417664, 1.4937405586242676, 357.0810101032257)",3769605,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8887773332440888,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6663319997322665,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0003994383834423,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_013941,5386352,0.505230627333676,"(354.96194529533386, 2.0524837970733643, 417.33624958992004)",4608439,343,3683633,nan,nan,nan,nan,nan,nan,nan,0.7559180012310871,0.13455167851493313,0.12679804815162896,nan,nan,nan,nan,nan,nan,nan,0.75,0.16666666666666666,0.08333333333333333,nan,nan,nan,nan,nan,nan,nan,0.9992354851747428,0.05180318369294756,0.0007645148252573009,nan,nan,nan,nan,nan,nan,nan,0.5185185185185185,0.18518518518518517,0.2962962962962963,nan,nan,nan,nan,nan,nan,nan,1.0441673010623758,-1.0195754372801398,-1.0081719060006273,nan,nan,nan,nan,nan,nan,nan
NC_014246,2146480,0.5541328127911744,"(175.70765471458435, 0.4375319480895996, 197.34397339820862)",806108,2141766,1713681,nan,nan,nan,nan,nan,nan,nan,0.735297524466148,0.23544556051993518,0.06236329424730213,nan,nan,nan,nan,nan,nan,nan,0.47368421052631576,0.47368421052631576,0.05263157894736842,nan,nan,nan,nan,nan,nan,nan,0.9988750295387954,0.09931913770015655,0.001124970461204633,nan,nan,nan,nan,nan,nan,nan,0.7333333333333333,0.13333333333333333,0.13333333333333333,nan,nan,nan,nan,nan,nan,nan,1.29858916647684,-1.010530218050378,-1.0128786034917434,nan,nan,nan,nan,nan,nan,nan
NC_008784,1734922,0.6891583598571002,"(121.0006844997406, 0.7684750556945801, 137.69309043884277)",1165755,113371,nan,nan,nan,nan,nan,nan,nan,nan,0.6333333333333333,0.03333333333333333,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.9475229687811142,-1.0232158329961587,nan,nan,nan,nan,nan,nan,nan,nan
NC_013894,1500577,0.46930547382773424,"(126.61289429664612, 0.6062188148498535, 136.6609435081482)",1488094,1337655,1230936,234367,1151313,478915,905805,612402,nan,nan,0.3655859369809646,0.3356869470819747,0.28194957334460097,0.2602552225756646,0.2387172501122777,0.21311447811447812,0.1929124579124579,0.18644781144781145,nan,nan,0.12121212121212122,0.15151515151515152,0.15151515151515152,0.030303030303030304,0.06060606060606061,0.06060606060606061,0.21212121212121213,0.21212121212121213,nan,nan,0.6555456897307725,0.6555456897307725,0.6555456897307725,0.6555456897307727,0.560159607120933,0.3472222222222222,0.3472222222222222,0.3472222222222222,nan,nan,0.32,0.2,0.16,0.16,0.08,0.08,0.0,0.0,nan,nan,-1.319198882291766,-1.1031672510127501,-1.0425154552152245,-1.0123938622186452,-1.229427327446758,-1.0867062122977993,-1.1226979779115434,-1.1226979779115434,nan,nan
NZ_CP025076,2125517,0.39624336102698776,"(147.2201669216156, 0.9188425540924072, 163.25492668151855)",1292258,1481663,514,nan,nan,nan,nan,nan,nan,nan,0.7497173460399136,0.3608459891911627,0.14843080210823448,nan,nan,nan,nan,nan,nan,nan,0.75,0.08333333333333333,0.16666666666666666,nan,nan,nan,nan,nan,nan,nan,0.9991520381197408,0.7769824120179325,0.0008479618802590405,nan,nan,nan,nan,nan,nan,nan,0.5,0.2222222222222222,0.2777777777777778,nan,nan,nan,nan,nan,nan,nan,1.0623572392413285,-1.2275800841890296,-1.0016576749464727,nan,nan,nan,nan,nan,nan,nan
NC_011184,2905029,0.3887341572149538,"(201.32313799858093, 0.6948628425598145, 224.70283436775208)",2904621,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
